scenario_id,alert_id,incident_id,is_true_alert,is_root_cause_alert
scen_000063,alt_scen_000063_00001,,False,False
scen_000063,alt_scen_000063_00002,,False,False
scen_000064,alt_scen_000064_00001,,False,False
scen_000064,alt_scen_000064_00002,,False,False
scen_000064,alt_scen_000064_00003,,False,False
scen_000065,alt_scen_000065_00001,,False,False
scen_000065,alt_scen_000065_00002,,False,False
scen_000066,alt_scen_000066_00001,,False,False
scen_000066,alt_scen_000066_00002,,False,False
scen_000067,alt_scen_000067_00001,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00002,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00003,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00004,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00005,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00006,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00007,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00008,inc_scen_000067_01,True,False
scen_000067,alt_scen_000067_00009,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00010,inc_scen_000067_01,True,False
scen_000067,alt_scen_000067_00011,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00012,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00013,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00014,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00015,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00016,inc_scen_000067_01,True,False
scen_000067,alt_scen_000067_00017,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00018,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00019,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00020,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00021,inc_scen_000067_01,True,False
scen_000067,alt_scen_000067_00022,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00023,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00024,inc_scen_000067_01,True,False
scen_000067,alt_scen_000067_00025,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00026,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00027,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00028,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00029,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00030,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00031,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00032,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00033,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00034,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00035,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00036,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00037,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00038,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00039,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00040,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00041,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00042,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00043,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00044,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00045,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00046,inc_scen_000067_01,True,False
scen_000067,alt_scen_000067_00047,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00048,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00049,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00050,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00051,inc_scen_000067_01,True,False
scen_000067,alt_scen_000067_00052,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00053,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00054,inc_scen_000067_01,True,False
scen_000067,alt_scen_000067_00055,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00056,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00057,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00058,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00059,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00060,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00061,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00062,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00063,inc_scen_000067_01,True,False
scen_000067,alt_scen_000067_00064,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00065,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00066,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00067,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00068,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00069,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00070,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00071,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00072,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00073,inc_scen_000067_01,True,False
scen_000067,alt_scen_000067_00074,inc_scen_000067_01,True,True
scen_000067,alt_scen_000067_00075,,False,False
scen_000067,alt_scen_000067_00076,,False,False
scen_000067,alt_scen_000067_00077,,False,False
scen_000067,alt_scen_000067_00078,,False,False
scen_000067,alt_scen_000067_00079,,False,False
scen_000068,alt_scen_000068_00001,,False,False
scen_000068,alt_scen_000068_00002,,False,False
scen_000069,alt_scen_000069_00001,,False,False
scen_000069,alt_scen_000069_00002,,False,False
scen_000069,alt_scen_000069_00003,,False,False
scen_000069,alt_scen_000069_00004,,False,False
scen_000069,alt_scen_000069_00005,,False,False
scen_000070,alt_scen_000070_00001,,False,False
scen_000070,alt_scen_000070_00002,,False,False
scen_000071,alt_scen_000071_00001,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00002,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00003,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00004,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00005,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00006,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00007,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00008,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00009,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00010,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00011,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00012,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00013,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00014,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00015,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00016,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00017,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00018,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00019,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00020,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00021,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00022,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00023,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00024,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00025,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00026,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00027,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00028,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00029,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00030,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00031,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00032,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00033,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00034,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00035,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00036,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00037,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00038,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00039,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00040,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00041,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00042,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00043,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00044,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00045,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00046,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00047,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00048,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00049,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00050,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00051,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00052,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00053,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00054,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00055,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00056,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00057,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00058,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00059,inc_scen_000071_01,True,False
scen_000071,alt_scen_000071_00060,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00061,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00062,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00063,inc_scen_000071_01,True,True
scen_000071,alt_scen_000071_00064,,False,False
scen_000071,alt_scen_000071_00065,,False,False
scen_000072,alt_scen_000072_00001,,False,False
scen_000072,alt_scen_000072_00002,,False,False
scen_000072,alt_scen_000072_00003,,False,False
scen_000072,alt_scen_000072_00004,,False,False
scen_000072,alt_scen_000072_00005,,False,False
scen_000073,alt_scen_000073_00001,,False,False
scen_000073,alt_scen_000073_00002,,False,False
scen_000073,alt_scen_000073_00003,,False,False
scen_000073,alt_scen_000073_00004,,False,False
scen_000074,alt_scen_000074_00001,,False,False
scen_000074,alt_scen_000074_00002,,False,False
scen_000074,alt_scen_000074_00003,,False,False
scen_000074,alt_scen_000074_00004,,False,False
scen_000075,alt_scen_000075_00001,,False,False
scen_000075,alt_scen_000075_00002,,False,False
scen_000075,alt_scen_000075_00003,,False,False
scen_000075,alt_scen_000075_00004,,False,False
scen_000075,alt_scen_000075_00005,,False,False
scen_000075,alt_scen_000075_00006,,False,False
scen_000076,alt_scen_000076_00001,,False,False
scen_000076,alt_scen_000076_00002,,False,False
scen_000076,alt_scen_000076_00003,,False,False
scen_000076,alt_scen_000076_00004,,False,False
scen_000076,alt_scen_000076_00005,,False,False
scen_000076,alt_scen_000076_00006,,False,False
scen_000077,alt_scen_000077_00001,,False,False
scen_000077,alt_scen_000077_00002,,False,False
scen_000077,alt_scen_000077_00003,,False,False
scen_000078,alt_scen_000078_00001,,False,False
scen_000078,alt_scen_000078_00002,,False,False
scen_000078,alt_scen_000078_00003,,False,False
scen_000079,alt_scen_000079_00001,,False,False
scen_000079,alt_scen_000079_00002,,False,False
scen_000079,alt_scen_000079_00003,,False,False
scen_000079,alt_scen_000079_00004,,False,False
scen_000080,alt_scen_000080_00001,,False,False
scen_000080,alt_scen_000080_00002,,False,False
scen_000080,alt_scen_000080_00003,,False,False
scen_000081,alt_scen_000081_00001,,False,False
scen_000081,alt_scen_000081_00002,,False,False
scen_000082,alt_scen_000082_00001,,False,False
scen_000082,alt_scen_000082_00002,,False,False
scen_000082,alt_scen_000082_00003,,False,False
scen_000082,alt_scen_000082_00004,,False,False
scen_000082,alt_scen_000082_00005,,False,False
scen_000082,alt_scen_000082_00006,,False,False
scen_000083,alt_scen_000083_00001,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00002,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00003,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00004,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00005,inc_scen_000083_01,True,False
scen_000083,alt_scen_000083_00006,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00007,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00008,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00009,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00010,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00011,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00012,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00013,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00014,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00015,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00016,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00017,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00018,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00019,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00020,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00021,inc_scen_000083_01,True,False
scen_000083,alt_scen_000083_00022,inc_scen_000083_01,True,True
scen_000083,alt_scen_000083_00023,,False,False
scen_000083,alt_scen_000083_00024,,False,False
scen_000083,alt_scen_000083_00025,,False,False
scen_000083,alt_scen_000083_00026,,False,False
scen_000084,alt_scen_000084_00001,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00002,inc_scen_000084_01,True,False
scen_000084,alt_scen_000084_00003,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00004,inc_scen_000084_01,True,False
scen_000084,alt_scen_000084_00005,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00006,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00007,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00008,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00009,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00010,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00011,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00012,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00013,inc_scen_000084_01,True,False
scen_000084,alt_scen_000084_00014,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00015,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00016,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00017,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00018,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00019,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00020,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00021,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00022,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00023,inc_scen_000084_01,True,False
scen_000084,alt_scen_000084_00024,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00025,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00026,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00027,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00028,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00029,inc_scen_000084_01,True,False
scen_000084,alt_scen_000084_00030,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00031,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00032,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00033,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00034,inc_scen_000084_01,True,False
scen_000084,alt_scen_000084_00035,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00036,inc_scen_000084_01,True,False
scen_000084,alt_scen_000084_00037,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00038,inc_scen_000084_01,True,True
scen_000084,alt_scen_000084_00039,,False,False
scen_000084,alt_scen_000084_00040,,False,False
scen_000084,alt_scen_000084_00041,,False,False
scen_000084,alt_scen_000084_00042,,False,False
scen_000084,alt_scen_000084_00043,,False,False
scen_000084,alt_scen_000084_00044,,False,False
scen_000085,alt_scen_000085_00001,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00002,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00003,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00004,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00005,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00006,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00007,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00008,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00009,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00010,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00011,inc_scen_000085_01,True,False
scen_000085,alt_scen_000085_00012,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00013,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00014,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00015,inc_scen_000085_01,True,False
scen_000085,alt_scen_000085_00016,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00017,inc_scen_000085_01,True,False
scen_000085,alt_scen_000085_00018,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00019,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00020,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00021,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00022,inc_scen_000085_01,True,False
scen_000085,alt_scen_000085_00023,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00024,inc_scen_000085_01,True,False
scen_000085,alt_scen_000085_00025,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00026,inc_scen_000085_01,True,False
scen_000085,alt_scen_000085_00027,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00028,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00029,inc_scen_000085_01,True,True
scen_000085,alt_scen_000085_00030,inc_scen_000085_01,True,False
scen_000085,alt_scen_000085_00031,,False,False
scen_000085,alt_scen_000085_00032,,False,False
scen_000085,alt_scen_000085_00033,,False,False
scen_000085,alt_scen_000085_00034,,False,False
scen_000085,alt_scen_000085_00035,,False,False
scen_000085,alt_scen_000085_00036,,False,False
scen_000086,alt_scen_000086_00001,,False,False
scen_000086,alt_scen_000086_00002,,False,False
scen_000086,alt_scen_000086_00003,,False,False
scen_000086,alt_scen_000086_00004,,False,False
scen_000086,alt_scen_000086_00005,,False,False
scen_000087,alt_scen_000087_00001,,False,False
scen_000087,alt_scen_000087_00002,,False,False
scen_000087,alt_scen_000087_00003,,False,False
scen_000088,alt_scen_000088_00001,,False,False
scen_000088,alt_scen_000088_00002,,False,False
scen_000088,alt_scen_000088_00003,,False,False
scen_000088,alt_scen_000088_00004,,False,False
scen_000088,alt_scen_000088_00005,,False,False
scen_000088,alt_scen_000088_00006,,False,False
scen_000089,alt_scen_000089_00001,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00002,inc_scen_000089_01,True,False
scen_000089,alt_scen_000089_00003,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00004,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00005,inc_scen_000089_01,True,False
scen_000089,alt_scen_000089_00006,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00007,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00008,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00009,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00010,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00011,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00012,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00013,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00014,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00015,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00016,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00017,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00018,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00019,inc_scen_000089_01,True,False
scen_000089,alt_scen_000089_00020,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00021,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00022,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00023,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00024,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00025,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00026,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00027,inc_scen_000089_01,True,False
scen_000089,alt_scen_000089_00028,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00029,inc_scen_000089_01,True,False
scen_000089,alt_scen_000089_00030,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00031,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00032,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00033,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00034,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00035,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00036,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00037,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00038,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00039,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00040,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00041,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00042,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00043,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00044,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00045,inc_scen_000089_01,True,False
scen_000089,alt_scen_000089_00046,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00047,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00048,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00049,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00050,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00051,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00052,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00053,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00054,inc_scen_000089_01,True,False
scen_000089,alt_scen_000089_00055,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00056,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00057,inc_scen_000089_01,True,False
scen_000089,alt_scen_000089_00058,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00059,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00060,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00061,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00062,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00063,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00064,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00065,inc_scen_000089_01,True,False
scen_000089,alt_scen_000089_00066,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00067,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00068,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00069,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00070,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00071,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00072,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00073,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00074,inc_scen_000089_01,True,True
scen_000089,alt_scen_000089_00075,,False,False
scen_000089,alt_scen_000089_00076,,False,False
scen_000089,alt_scen_000089_00077,,False,False
scen_000089,alt_scen_000089_00078,,False,False
scen_000090,alt_scen_000090_00001,,False,False
scen_000090,alt_scen_000090_00002,,False,False
scen_000090,alt_scen_000090_00003,,False,False
scen_000090,alt_scen_000090_00004,,False,False
scen_000090,alt_scen_000090_00005,,False,False
scen_000090,alt_scen_000090_00006,,False,False
scen_000091,alt_scen_000091_00001,,False,False
scen_000091,alt_scen_000091_00002,,False,False
scen_000091,alt_scen_000091_00003,,False,False
scen_000091,alt_scen_000091_00004,,False,False
scen_000092,alt_scen_000092_00001,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00002,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00003,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00004,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00005,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00006,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00007,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00008,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00009,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00010,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00011,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00012,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00013,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00014,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00015,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00016,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00017,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00018,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00019,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00020,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00021,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00022,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00023,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00024,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00025,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00026,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00027,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00028,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00029,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00030,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00031,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00032,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00033,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00034,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00035,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00036,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00037,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00038,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00039,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00040,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00041,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00042,inc_scen_000092_01,True,True
