scenario_id,incident_id,source_node_id,target_node_id,parent_failure_node,propagation_level,propagation_delay_seconds,source_failure_time,target_failure_time,dependency_type,is_propagated
scen_000043,inc_scen_000043_01,gw_01,search_node_22,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_23,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_24,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_25,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_26,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_27,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_28,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_29,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_30,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_31,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_32,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_33,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_34,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,gw_01,search_node_35,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,rec_01,redis_01,rec_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000043,inc_scen_000043_01,rec_01,es_01,rec_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,rec_01,mongo_01,rec_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000043,inc_scen_000043_01,search_node_1,es_01,search_node_1,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_2,es_01,search_node_2,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_3,es_01,search_node_3,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_4,es_01,search_node_4,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_5,es_01,search_node_5,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_6,es_01,search_node_6,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_7,es_01,search_node_7,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_8,es_01,search_node_8,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_9,es_01,search_node_9,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_10,es_01,search_node_10,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_11,es_01,search_node_11,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_12,es_01,search_node_12,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_13,es_01,search_node_13,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_14,es_01,search_node_14,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_16,es_01,search_node_16,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_17,es_01,search_node_17,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_18,es_01,search_node_18,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_19,es_01,search_node_19,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_20,es_01,search_node_20,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_21,es_01,search_node_21,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_22,es_01,search_node_22,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_23,es_01,search_node_23,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_24,es_01,search_node_24,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_25,es_01,search_node_25,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_26,es_01,search_node_26,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_27,es_01,search_node_27,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_28,es_01,search_node_28,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_29,es_01,search_node_29,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_30,es_01,search_node_30,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_31,es_01,search_node_31,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_32,es_01,search_node_32,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_33,es_01,search_node_33,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_34,es_01,search_node_34,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000043,inc_scen_000043_01,search_node_35,es_01,search_node_35,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000044,inc_scen_000044_01,node_01,node_03,node_01,1,7.85,2026-09-01T00:05:00+00:00,2026-09-01T00:05:07.849772+00:00,STORAGE,True
scen_000044,inc_scen_000044_01,node_01,node_06,node_01,1,19.97,2026-09-01T00:05:00+00:00,2026-09-01T00:05:19.972336+00:00,CACHE,True
scen_000044,inc_scen_000044_01,node_03,node_04,node_03,2,8.72,2026-09-01T00:05:07.849772+00:00,2026-09-01T00:05:16.568169+00:00,HTTP,True
scen_000044,inc_scen_000044_01,node_06,node_02,node_06,2,13.88,2026-09-01T00:05:19.972336+00:00,2026-09-01T00:05:33.849994+00:00,STORAGE,True
scen_000044,inc_scen_000044_01,node_04,node_05,node_04,3,6.63,2026-09-01T00:05:16.568169+00:00,2026-09-01T00:05:23.196332+00:00,MESSAGE_QUEUE,True
scen_000044,inc_scen_000044_01,node_04,node_07,node_04,3,22.87,2026-09-01T00:05:16.568169+00:00,2026-09-01T00:05:39.436527+00:00,CACHE,True
scen_000044,inc_scen_000044_01,node_00,node_01,node_00,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DNS,False
scen_000044,inc_scen_000044_01,node_00,node_02,node_00,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,MESSAGE_QUEUE,False
scen_000046,inc_scen_000046_01,ecom_aux_9,cache_01,ecom_aux_9,1,3.18,2026-09-01T00:05:00+00:00,2026-09-01T00:05:03.179278+00:00,CACHE,True
scen_000046,inc_scen_000046_01,gw_01,auth_01,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,order_01,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_1,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_2,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_3,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_4,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_5,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_6,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_7,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_8,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_9,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_10,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_11,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_12,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_13,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_14,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_15,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_16,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_17,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_18,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_19,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_20,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_21,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_22,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_23,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_24,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_25,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_26,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_27,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,gw_01,ecom_aux_28,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,order_01,pay_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,order_01,inv_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000046,inc_scen_000046_01,order_01,cache_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,order_01,mq_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,MESSAGE_QUEUE,False
scen_000046,inc_scen_000046_01,pay_01,db_master,pay_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000046,inc_scen_000046_01,inv_01,db_master,inv_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000046,inc_scen_000046_01,ecom_aux_1,cache_01,ecom_aux_1,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_2,cache_01,ecom_aux_2,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_3,cache_01,ecom_aux_3,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_4,cache_01,ecom_aux_4,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_5,cache_01,ecom_aux_5,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_6,cache_01,ecom_aux_6,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_7,cache_01,ecom_aux_7,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_8,cache_01,ecom_aux_8,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_10,cache_01,ecom_aux_10,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_11,cache_01,ecom_aux_11,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_12,cache_01,ecom_aux_12,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_13,cache_01,ecom_aux_13,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_14,cache_01,ecom_aux_14,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_15,cache_01,ecom_aux_15,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_16,cache_01,ecom_aux_16,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_17,cache_01,ecom_aux_17,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_18,cache_01,ecom_aux_18,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_19,cache_01,ecom_aux_19,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_20,cache_01,ecom_aux_20,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_21,cache_01,ecom_aux_21,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_22,cache_01,ecom_aux_22,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_23,cache_01,ecom_aux_23,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_24,cache_01,ecom_aux_24,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_25,cache_01,ecom_aux_25,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_26,cache_01,ecom_aux_26,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_27,cache_01,ecom_aux_27,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000046,inc_scen_000046_01,ecom_aux_28,cache_01,ecom_aux_28,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000047,inc_scen_000047_01,search_node_5,es_01,search_node_5,1,11.92,2026-09-01T00:05:00+00:00,2026-09-01T00:05:11.919859+00:00,HTTP,True
scen_000047,inc_scen_000047_01,gw_01,rec_01,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,gw_01,search_node_1,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,gw_01,search_node_2,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,gw_01,search_node_3,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,gw_01,search_node_4,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,gw_01,search_node_5,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,gw_01,search_node_6,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,gw_01,search_node_7,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,gw_01,search_node_8,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,rec_01,redis_01,rec_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000047,inc_scen_000047_01,rec_01,es_01,rec_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,rec_01,mongo_01,rec_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000047,inc_scen_000047_01,search_node_1,es_01,search_node_1,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,search_node_2,es_01,search_node_2,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,search_node_3,es_01,search_node_3,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,search_node_4,es_01,search_node_4,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,search_node_6,es_01,search_node_6,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,search_node_7,es_01,search_node_7,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000047,inc_scen_000047_01,search_node_8,es_01,search_node_8,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,ecom_aux_17,cache_01,ecom_aux_17,1,13.88,2026-09-01T00:05:00+00:00,2026-09-01T00:05:13.882103+00:00,CACHE,True
scen_000049,inc_scen_000049_01,gw_01,auth_01,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,order_01,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_1,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_2,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_3,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_4,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_5,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_6,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_7,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_8,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_9,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_10,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_11,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_12,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_13,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_14,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_15,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_16,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_17,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_18,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_19,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_20,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_21,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_22,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000049,inc_scen_000049_01,gw_01,ecom_aux_23,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
