source,target,dependency_type,latency,criticality,scenario_id,topology_id
node_06,node_35,STORAGE,4.554815788966472,medium,scen_000051,top_0051
node_06,node_24,STORAGE,10.0,low,scen_000051,top_0051
node_06,node_34,MESSAGE_QUEUE,10.0,low,scen_000051,top_0051
node_07,node_25,DNS,30.770352911574893,medium,scen_000051,top_0051
node_07,node_26,CACHE,16.085553505362466,medium,scen_000051,top_0051
node_07,node_18,CACHE,10.0,low,scen_000051,top_0051
node_07,node_30,STORAGE,10.0,low,scen_000051,top_0051
node_08,node_09,MESSAGE_QUEUE,6.049294596817325,medium,scen_000051,top_0051
node_08,node_23,DATABASE,26.028936100401452,medium,scen_000051,top_0051
node_08,node_10,CACHE,10.0,low,scen_000051,top_0051
node_08,node_29,MESSAGE_QUEUE,10.0,low,scen_000051,top_0051
node_09,node_13,TCP,9.142077738072452,medium,scen_000051,top_0051
node_09,node_37,DATABASE,13.540295210361823,medium,scen_000051,top_0051
node_09,node_16,STORAGE,10.0,low,scen_000051,top_0051
node_09,node_31,CACHE,10.0,low,scen_000051,top_0051
node_09,node_00,MESSAGE_QUEUE,10.0,low,scen_000051,top_0051
node_10,node_18,MESSAGE_QUEUE,10.0,low,scen_000051,top_0051
node_11,node_16,DATABASE,18.94127421391795,medium,scen_000051,top_0051
node_11,node_20,DNS,31.410198492629135,medium,scen_000051,top_0051
node_11,node_29,STORAGE,29.036566788604087,medium,scen_000051,top_0051
node_11,node_05,CACHE,10.0,low,scen_000051,top_0051
node_11,node_12,HTTP,10.0,low,scen_000051,top_0051
node_14,node_38,CACHE,10.0,low,scen_000051,top_0051
node_15,node_38,MESSAGE_QUEUE,20.093545559341,medium,scen_000051,top_0051
node_15,node_20,MESSAGE_QUEUE,10.0,low,scen_000051,top_0051
node_16,node_22,DNS,7.318901862320815,medium,scen_000051,top_0051
node_16,node_24,MESSAGE_QUEUE,2.1234205493485625,medium,scen_000051,top_0051
node_16,node_36,STORAGE,25.260482801381485,medium,scen_000051,top_0051
node_16,node_13,STORAGE,10.0,low,scen_000051,top_0051
node_17,node_27,DNS,6.793633564506676,medium,scen_000051,top_0051
node_18,node_40,STORAGE,10.0,low,scen_000051,top_0051
node_19,node_34,DATABASE,27.907599231180647,medium,scen_000051,top_0051
node_19,node_25,HTTP,10.0,low,scen_000051,top_0051
node_21,node_33,CACHE,20.36201106129935,medium,scen_000051,top_0051
node_21,node_40,TCP,19.35932312944005,medium,scen_000051,top_0051
node_21,node_38,HTTP,10.0,low,scen_000051,top_0051
node_23,node_24,DNS,10.0,low,scen_000051,top_0051
node_24,node_31,DNS,10.854963554754613,medium,scen_000051,top_0051
node_24,node_41,DATABASE,7.943165722294492,medium,scen_000051,top_0051
node_24,node_12,DNS,10.0,low,scen_000051,top_0051
node_24,node_25,STORAGE,10.0,low,scen_000051,top_0051
node_25,node_07,TCP,10.0,low,scen_000051,top_0051
node_26,node_03,HTTP,10.0,low,scen_000051,top_0051
node_26,node_00,HTTP,10.0,low,scen_000051,top_0051
node_27,node_09,TCP,10.0,low,scen_000051,top_0051
node_27,node_12,CACHE,10.0,low,scen_000051,top_0051
node_28,node_22,HTTP,10.0,low,scen_000051,top_0051
node_28,node_33,DATABASE,10.0,low,scen_000051,top_0051
node_29,node_30,STORAGE,10.0,low,scen_000051,top_0051
node_30,node_17,DNS,10.0,low,scen_000051,top_0051
node_31,node_13,TCP,10.0,low,scen_000051,top_0051
node_31,node_33,DNS,10.0,low,scen_000051,top_0051
node_33,node_11,DNS,10.0,low,scen_000051,top_0051
node_36,node_15,TCP,10.0,low,scen_000051,top_0051
node_40,node_19,STORAGE,10.0,low,scen_000051,top_0051
node_41,node_24,CACHE,10.0,low,scen_000051,top_0051
node_41,node_09,MESSAGE_QUEUE,10.0,low,scen_000051,top_0051
node_41,node_26,STORAGE,10.0,low,scen_000051,top_0051
ingest_01,kafka_broker,MESSAGE_QUEUE,5.0,critical,scen_000052,top_0052
kafka_broker,notif_01,MESSAGE_QUEUE,10.0,high,scen_000052,top_0052
kafka_broker,user_01,MESSAGE_QUEUE,12.0,medium,scen_000052,top_0052
kafka_broker,consumer_1,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_2,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_3,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_4,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_5,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_6,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_7,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_8,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_9,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_10,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_11,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_12,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_13,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_14,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_15,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_16,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_17,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_18,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_19,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_20,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_21,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_22,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
kafka_broker,consumer_23,MESSAGE_QUEUE,8.0,low,scen_000052,top_0052
notif_01,db_event,DATABASE,15.0,high,scen_000052,top_0052
consumer_1,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_2,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_3,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_4,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_5,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_6,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_7,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_8,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_9,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_10,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_11,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_12,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_13,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_14,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_15,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_16,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_17,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_18,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_19,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_20,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_21,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_22,db_event,DATABASE,10.0,low,scen_000052,top_0052
consumer_23,db_event,DATABASE,10.0,low,scen_000052,top_0052
gw_01,auth_01,HTTP,12.0,high,scen_000053,top_0053
gw_01,web_01,HTTP,15.0,high,scen_000053,top_0053
lb_01,gw_01,HTTP,5.0,critical,scen_000053,top_0053
auth_01,db_01,DATABASE,8.0,critical,scen_000053,top_0053
web_01,db_01,DATABASE,10.0,critical,scen_000053,top_0053
web_01,sub_svc_2,HTTP,10.0,low,scen_000053,top_0053
web_01,sub_svc_3,HTTP,10.0,low,scen_000053,top_0053
web_01,sub_svc_4,HTTP,10.0,low,scen_000053,top_0053
web_01,sub_svc_5,HTTP,10.0,low,scen_000053,top_0053
web_01,sub_svc_6,HTTP,10.0,low,scen_000053,top_0053
web_01,sub_svc_7,HTTP,10.0,low,scen_000053,top_0053
web_01,sub_svc_8,HTTP,10.0,low,scen_000053,top_0053
web_01,sub_svc_9,HTTP,10.0,low,scen_000053,top_0053
web_01,sub_svc_10,HTTP,10.0,low,scen_000053,top_0053
web_01,sub_svc_11,HTTP,10.0,low,scen_000053,top_0053
sub_svc_2,db_01,DATABASE,12.0,medium,scen_000053,top_0053
sub_svc_3,db_01,DATABASE,12.0,medium,scen_000053,top_0053
sub_svc_4,db_01,DATABASE,12.0,medium,scen_000053,top_0053
sub_svc_5,db_01,DATABASE,12.0,medium,scen_000053,top_0053
sub_svc_6,db_01,DATABASE,12.0,medium,scen_000053,top_0053
sub_svc_7,db_01,DATABASE,12.0,medium,scen_000053,top_0053
sub_svc_8,db_01,DATABASE,12.0,medium,scen_000053,top_0053
sub_svc_9,db_01,DATABASE,12.0,medium,scen_000053,top_0053
sub_svc_10,db_01,DATABASE,12.0,medium,scen_000053,top_0053
sub_svc_11,db_01,DATABASE,12.0,medium,scen_000053,top_0053
ingest_01,kafka_broker,MESSAGE_QUEUE,5.0,critical,scen_000054,top_0054
kafka_broker,notif_01,MESSAGE_QUEUE,10.0,high,scen_000054,top_0054
kafka_broker,user_01,MESSAGE_QUEUE,12.0,medium,scen_000054,top_0054
kafka_broker,consumer_1,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_2,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_3,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_4,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_5,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_6,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_7,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_8,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_9,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_10,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_11,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_12,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_13,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_14,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_15,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_16,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_17,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_18,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_19,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_20,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_21,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_22,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_23,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_24,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_25,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_26,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_27,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_28,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_29,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_30,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_31,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_32,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_33,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_34,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_35,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_36,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_37,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_38,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_39,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_40,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_41,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
kafka_broker,consumer_42,MESSAGE_QUEUE,8.0,low,scen_000054,top_0054
notif_01,db_event,DATABASE,15.0,high,scen_000054,top_0054
consumer_1,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_2,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_3,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_4,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_5,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_6,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_7,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_8,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_9,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_10,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_11,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_12,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_13,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_14,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_15,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_16,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_17,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_18,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_19,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_20,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_21,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_22,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_23,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_24,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_25,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_26,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_27,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_28,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_29,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_30,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_31,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_32,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_33,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_34,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_35,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_36,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_37,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_38,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_39,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_40,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_41,db_event,DATABASE,10.0,low,scen_000054,top_0054
consumer_42,db_event,DATABASE,10.0,low,scen_000054,top_0054
gw_01,auth_01,HTTP,12.0,high,scen_000055,top_0055
gw_01,web_01,HTTP,15.0,high,scen_000055,top_0055
lb_01,gw_01,HTTP,5.0,critical,scen_000055,top_0055
auth_01,db_01,DATABASE,8.0,critical,scen_000055,top_0055
web_01,db_01,DATABASE,10.0,critical,scen_000055,top_0055
web_01,sub_svc_2,HTTP,10.0,low,scen_000055,top_0055
web_01,sub_svc_3,HTTP,10.0,low,scen_000055,top_0055
web_01,sub_svc_4,HTTP,10.0,low,scen_000055,top_0055
web_01,sub_svc_5,HTTP,10.0,low,scen_000055,top_0055
web_01,sub_svc_6,HTTP,10.0,low,scen_000055,top_0055
web_01,sub_svc_7,HTTP,10.0,low,scen_000055,top_0055
web_01,sub_svc_8,HTTP,10.0,low,scen_000055,top_0055
web_01,sub_svc_9,HTTP,10.0,low,scen_000055,top_0055
web_01,sub_svc_10,HTTP,10.0,low,scen_000055,top_0055
web_01,sub_svc_11,HTTP,10.0,low,scen_000055,top_0055
web_01,sub_svc_12,HTTP,10.0,low,scen_000055,top_0055
sub_svc_2,db_01,DATABASE,12.0,medium,scen_000055,top_0055
sub_svc_3,db_01,DATABASE,12.0,medium,scen_000055,top_0055
sub_svc_4,db_01,DATABASE,12.0,medium,scen_000055,top_0055
sub_svc_5,db_01,DATABASE,12.0,medium,scen_000055,top_0055
sub_svc_6,db_01,DATABASE,12.0,medium,scen_000055,top_0055
sub_svc_7,db_01,DATABASE,12.0,medium,scen_000055,top_0055
sub_svc_8,db_01,DATABASE,12.0,medium,scen_000055,top_0055
sub_svc_9,db_01,DATABASE,12.0,medium,scen_000055,top_0055
sub_svc_10,db_01,DATABASE,12.0,medium,scen_000055,top_0055
sub_svc_11,db_01,DATABASE,12.0,medium,scen_000055,top_0055
sub_svc_12,db_01,DATABASE,12.0,medium,scen_000055,top_0055
ingest_01,kafka_broker,MESSAGE_QUEUE,5.0,critical,scen_000056,top_0056
kafka_broker,notif_01,MESSAGE_QUEUE,10.0,high,scen_000056,top_0056
kafka_broker,user_01,MESSAGE_QUEUE,12.0,medium,scen_000056,top_0056
kafka_broker,consumer_1,MESSAGE_QUEUE,8.0,low,scen_000056,top_0056
kafka_broker,consumer_2,MESSAGE_QUEUE,8.0,low,scen_000056,top_0056
kafka_broker,consumer_3,MESSAGE_QUEUE,8.0,low,scen_000056,top_0056
notif_01,db_event,DATABASE,15.0,high,scen_000056,top_0056
consumer_1,db_event,DATABASE,10.0,low,scen_000056,top_0056
consumer_2,db_event,DATABASE,10.0,low,scen_000056,top_0056
consumer_3,db_event,DATABASE,10.0,low,scen_000056,top_0056
gw_01,auth_01,HTTP,10.0,high,scen_000057,top_0057
gw_01,order_01,HTTP,15.0,critical,scen_000057,top_0057
gw_01,ecom_aux_1,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_2,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_3,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_4,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_5,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_6,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_7,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_8,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_9,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_10,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_11,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_12,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_13,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_14,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_15,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_16,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_17,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_18,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_19,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_20,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_21,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_22,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_23,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_24,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_25,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_26,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_27,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_28,HTTP,15.0,low,scen_000057,top_0057
gw_01,ecom_aux_29,HTTP,15.0,low,scen_000057,top_0057
order_01,pay_01,HTTP,25.0,critical,scen_000057,top_0057
order_01,inv_01,HTTP,20.0,high,scen_000057,top_0057
order_01,cache_01,CACHE,3.0,high,scen_000057,top_0057
order_01,mq_01,MESSAGE_QUEUE,5.0,medium,scen_000057,top_0057
pay_01,db_master,DATABASE,10.0,critical,scen_000057,top_0057
inv_01,db_master,DATABASE,12.0,high,scen_000057,top_0057
ecom_aux_1,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_2,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_3,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_4,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_5,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_6,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_7,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_8,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_9,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_10,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_11,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_12,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_13,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_14,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_15,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_16,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_17,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_18,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_19,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_20,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_21,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_22,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_23,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_24,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_25,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_26,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_27,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_28,cache_01,CACHE,4.0,low,scen_000057,top_0057
ecom_aux_29,cache_01,CACHE,4.0,low,scen_000057,top_0057
gw_01,auth_01,HTTP,12.0,high,scen_000058,top_0058
gw_01,web_01,HTTP,15.0,high,scen_000058,top_0058
lb_01,gw_01,HTTP,5.0,critical,scen_000058,top_0058
auth_01,db_01,DATABASE,8.0,critical,scen_000058,top_0058
web_01,db_01,DATABASE,10.0,critical,scen_000058,top_0058
web_01,sub_svc_2,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_3,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_4,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_5,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_6,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_7,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_8,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_9,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_10,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_11,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_12,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_13,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_14,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_15,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_16,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_17,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_18,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_19,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_20,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_21,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_22,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_23,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_24,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_25,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_26,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_27,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_28,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_29,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_30,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_31,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_32,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_33,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_34,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_35,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_36,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_37,HTTP,10.0,low,scen_000058,top_0058
web_01,sub_svc_38,HTTP,10.0,low,scen_000058,top_0058
sub_svc_2,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_3,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_4,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_5,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_6,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_7,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_8,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_9,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_10,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_11,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_12,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_13,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_14,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_15,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_16,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_17,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_18,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_19,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_20,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_21,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_22,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_23,db_01,DATABASE,12.0,medium,scen_000058,top_0058
sub_svc_24,db_01,DATABASE,12.0,medium,scen_000058,top_0058
