scenario_id,alert_id,timestamp,alert_type,source_node,service_name,severity,metric,observed_value,threshold,alert_message
scen_000050,alt_scen_000050_00027,2026-09-01T00:12:00.090378Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.29,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00025,2026-09-01T00:12:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,26.16,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00026,2026-09-01T00:12:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.29,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00028,2026-09-01T00:12:40Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.57,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00030,2026-09-01T00:12:45.127512Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.83,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00029,2026-09-01T00:12:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.83,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00032,2026-09-01T00:12:55.617090Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.95,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00063,2026-09-01T00:12:58Z,TransientSpikeWarning,kafka_broker,kafka,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00031,2026-09-01T00:13:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.95,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00033,2026-09-01T00:13:10Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,36.58,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00034,2026-09-01T00:13:20Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,42.29,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00035,2026-09-01T00:13:50Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,32.34,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00036,2026-09-01T00:14:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,36.09,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00037,2026-09-01T00:14:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.76,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00038,2026-09-01T00:14:20Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,34.16,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00040,2026-09-01T00:14:38.065819Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,40.47,10.0,DUPLICATE: Error rate threshold exceeded
scen_000050,alt_scen_000050_00039,2026-09-01T00:14:40Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,40.47,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00041,2026-09-01T00:14:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.38,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00042,2026-09-01T00:15:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,99.52,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00065,2026-09-01T00:15:04Z,TransientSpikeWarning,consumer_3,kafka_consumer_3,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00043,2026-09-01T00:15:10Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.69,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00044,2026-09-01T00:15:11.494712Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.69,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00045,2026-09-01T00:15:20Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,27.5,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00046,2026-09-01T00:15:40Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,99.23,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00047,2026-09-01T00:15:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,99.7,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00049,2026-09-01T00:16:05.883418Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.83,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00048,2026-09-01T00:16:10Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.83,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00050,2026-09-01T00:16:40Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.48,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00051,2026-09-01T00:16:50Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,32.3,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00052,2026-09-01T00:17:20Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,32.36,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00054,2026-09-01T00:17:28.272920Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.75,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00053,2026-09-01T00:17:30Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.75,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00056,2026-09-01T00:17:35.884020Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,28.33,10.0,DUPLICATE: Error rate threshold exceeded
scen_000050,alt_scen_000050_00055,2026-09-01T00:17:40Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,28.33,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00059,2026-09-01T00:17:57.325574Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.63,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00057,2026-09-01T00:18:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,20.43,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00058,2026-09-01T00:18:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.63,90.0,Database connection pool saturated
scen_000052,alt_scen_000052_00004,2026-09-01T00:00:12Z,TransientSpikeWarning,consumer_6,kafka_consumer_6,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000052,alt_scen_000052_00001,2026-09-01T00:01:53Z,TransientSpikeWarning,consumer_9,kafka_consumer_9,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000052,alt_scen_000052_00003,2026-09-01T00:04:26Z,TransientSpikeWarning,consumer_21,kafka_consumer_21,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000052,alt_scen_000052_00002,2026-09-01T00:16:21Z,TransientSpikeWarning,consumer_12,kafka_consumer_12,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000062,alt_scen_000062_00001,2026-09-01T00:07:04Z,TransientSpikeWarning,node_11,mesh_svc_11,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000062,alt_scen_000062_00004,2026-09-01T00:07:43Z,TransientSpikeWarning,node_04,mesh_svc_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000062,alt_scen_000062_00002,2026-09-01T00:12:19Z,TransientSpikeWarning,node_08,mesh_svc_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000062,alt_scen_000062_00003,2026-09-01T00:15:19Z,TransientSpikeWarning,node_11,mesh_svc_11,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000065,alt_scen_000065_00001,2026-09-01T00:13:14Z,TransientSpikeWarning,consumer_13,kafka_consumer_13,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000065,alt_scen_000065_00002,2026-09-01T00:15:47Z,TransientSpikeWarning,consumer_4,kafka_consumer_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000067,alt_scen_000067_00076,2026-09-01T00:00:58Z,TransientSpikeWarning,consumer_4,kafka_consumer_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000067,alt_scen_000067_00075,2026-09-01T00:01:49Z,TransientSpikeWarning,notif_01,notification_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000067,alt_scen_000067_00001,2026-09-01T00:05:00Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,32.05,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00002,2026-09-01T00:05:00Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,99.14,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00003,2026-09-01T00:05:50Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,32.98,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00004,2026-09-01T00:06:00Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,99.39,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00077,2026-09-01T00:06:04Z,TransientSpikeWarning,consumer_3,kafka_consumer_3,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000067,alt_scen_000067_00005,2026-09-01T00:06:10Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,25.95,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00006,2026-09-01T00:06:10Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.57,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00008,2026-09-01T00:06:20.274792Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,39.3,10.0,DUPLICATE: Error rate threshold exceeded
scen_000067,alt_scen_000067_00007,2026-09-01T00:06:20Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,39.3,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00009,2026-09-01T00:06:40Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.17,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00010,2026-09-01T00:06:42.371007Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.17,90.0,DUPLICATE: Database connection pool saturated
scen_000067,alt_scen_000067_00011,2026-09-01T00:06:50Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,31.4,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00012,2026-09-01T00:07:10Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,36.76,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00013,2026-09-01T00:07:40Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.66,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00014,2026-09-01T00:07:50Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,36.52,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00016,2026-09-01T00:08:00.678445Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,99.69,90.0,DUPLICATE: Database connection pool saturated
scen_000067,alt_scen_000067_00015,2026-09-01T00:08:00Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,99.69,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00017,2026-09-01T00:08:20Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.66,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00018,2026-09-01T00:08:40Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,22.63,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00079,2026-09-01T00:08:44Z,TransientSpikeWarning,consumer_6,kafka_consumer_6,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000067,alt_scen_000067_00019,2026-09-01T00:09:10Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,44.34,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00020,2026-09-01T00:09:30Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,22.4,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00022,2026-09-01T00:09:30Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.03,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00021,2026-09-01T00:09:33.513022Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,22.4,10.0,DUPLICATE: Error rate threshold exceeded
scen_000067,alt_scen_000067_00024,2026-09-01T00:09:55.204096Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.27,90.0,DUPLICATE: Database connection pool saturated
scen_000067,alt_scen_000067_00023,2026-09-01T00:10:00Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.27,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00078,2026-09-01T00:11:06Z,TransientSpikeWarning,consumer_5,kafka_consumer_5,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000067,alt_scen_000067_00025,2026-09-01T00:11:20Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,27.84,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00026,2026-09-01T00:11:40Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,35.32,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00027,2026-09-01T00:12:00Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,22.55,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00028,2026-09-01T00:12:00Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.52,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00029,2026-09-01T00:12:10Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,99.97,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00030,2026-09-01T00:12:30Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.01,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00031,2026-09-01T00:12:50Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,99.82,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00032,2026-09-01T00:13:40Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,30.21,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00033,2026-09-01T00:13:40Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.55,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00034,2026-09-01T00:14:00Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,21.58,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00035,2026-09-01T00:14:30Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.24,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00036,2026-09-01T00:14:40Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,44.89,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00037,2026-09-01T00:14:40Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.96,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00038,2026-09-01T00:15:20Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,26.6,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00039,2026-09-01T00:15:40Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,33.48,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00040,2026-09-01T00:15:40Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,96.42,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00041,2026-09-01T00:16:00Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,40.18,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00042,2026-09-01T00:16:00Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,95.88,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00043,2026-09-01T00:16:10Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,99.17,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00044,2026-09-01T00:16:20Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,23.58,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00046,2026-09-01T00:16:45.540967Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.79,90.0,DUPLICATE: Database connection pool saturated
scen_000067,alt_scen_000067_00045,2026-09-01T00:16:50Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.79,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00047,2026-09-01T00:17:10Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,32.39,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00048,2026-09-01T00:17:10Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,95.9,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00049,2026-09-01T00:17:20Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,99.94,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00050,2026-09-01T00:17:30Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.67,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00051,2026-09-01T00:17:32.360844Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.67,90.0,DUPLICATE: Database connection pool saturated
scen_000067,alt_scen_000067_00054,2026-09-01T00:17:36.922666Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.94,90.0,DUPLICATE: Database connection pool saturated
scen_000067,alt_scen_000067_00052,2026-09-01T00:17:40Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,42.35,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00053,2026-09-01T00:17:40Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.94,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00055,2026-09-01T00:18:20Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,29.99,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00056,2026-09-01T00:18:40Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,26.17,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00057,2026-09-01T00:19:10Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,96.86,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00058,2026-09-01T00:19:20Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.88,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00059,2026-09-01T00:19:40Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,97.29,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00060,2026-09-01T00:20:40Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.45,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00061,2026-09-01T00:21:00Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.03,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00063,2026-09-01T00:21:50.459271Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,37.46,10.0,DUPLICATE: Error rate threshold exceeded
scen_000067,alt_scen_000067_00062,2026-09-01T00:21:50Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,37.46,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00064,2026-09-01T00:22:00Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,42.92,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00065,2026-09-01T00:22:00Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,99.61,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00066,2026-09-01T00:22:20Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,20.16,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00067,2026-09-01T00:22:40Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,98.42,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00068,2026-09-01T00:23:20Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,28.68,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00069,2026-09-01T00:23:40Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,24.07,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00070,2026-09-01T00:24:10Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,28.28,10.0,Error rate threshold exceeded
scen_000067,alt_scen_000067_00071,2026-09-01T00:24:30Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,99.84,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00072,2026-09-01T00:24:40Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,96.1,90.0,Database connection pool saturated
scen_000067,alt_scen_000067_00073,2026-09-01T00:24:44.815952Z,DbConnectionPoolSaturated,db_event,mysql,warning,connection_pool_usage,96.1,90.0,DUPLICATE: Database connection pool saturated
scen_000067,alt_scen_000067_00074,2026-09-01T00:24:50Z,ErrorRateElevated,db_event,mysql,critical,error_rate_percent,30.78,10.0,Error rate threshold exceeded
scen_000068,alt_scen_000068_00002,2026-09-01T00:10:23Z,TransientSpikeWarning,ecom_aux_3,user_service_3,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000068,alt_scen_000068_00001,2026-09-01T00:10:37Z,TransientSpikeWarning,ecom_aux_14,user_service_14,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000070,alt_scen_000070_00001,2026-09-01T00:08:31Z,TransientSpikeWarning,ecom_aux_1,user_service_1,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000070,alt_scen_000070_00002,2026-09-01T00:16:13Z,TransientSpikeWarning,pay_01,payment_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000071,alt_scen_000071_00001,2026-09-01T00:05:00Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,99.35,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00002,2026-09-01T00:05:30Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,97.23,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00003,2026-09-01T00:06:10Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,97.58,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00006,2026-09-01T00:06:28.623590Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,97.07,90.0,DUPLICATE: Database connection pool saturated
scen_000071,alt_scen_000071_00004,2026-09-01T00:06:30Z,ErrorRateElevated,node_25,mesh_svc_25,critical,error_rate_percent,38.08,10.0,Error rate threshold exceeded
scen_000071,alt_scen_000071_00005,2026-09-01T00:06:30Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,97.07,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00008,2026-09-01T00:06:56.274456Z,ErrorRateElevated,node_25,mesh_svc_25,critical,error_rate_percent,31.17,10.0,DUPLICATE: Error rate threshold exceeded
scen_000071,alt_scen_000071_00007,2026-09-01T00:07:00Z,ErrorRateElevated,node_25,mesh_svc_25,critical,error_rate_percent,31.17,10.0,Error rate threshold exceeded
scen_000071,alt_scen_000071_00009,2026-09-01T00:07:20Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,95.61,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00065,2026-09-01T00:07:27Z,TransientSpikeWarning,node_21,mesh_svc_21,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000071,alt_scen_000071_00010,2026-09-01T00:07:30Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,96.13,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00011,2026-09-01T00:07:40Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,98.51,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00012,2026-09-01T00:07:50Z,ErrorRateElevated,node_25,mesh_svc_25,critical,error_rate_percent,35.24,10.0,Error rate threshold exceeded
scen_000071,alt_scen_000071_00013,2026-09-01T00:08:10Z,ErrorRateElevated,node_25,mesh_svc_25,critical,error_rate_percent,24.56,10.0,Error rate threshold exceeded
scen_000071,alt_scen_000071_00014,2026-09-01T00:08:20Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,98.91,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00016,2026-09-01T00:08:27.200698Z,ErrorRateElevated,node_25,mesh_svc_25,critical,error_rate_percent,35.26,10.0,DUPLICATE: Error rate threshold exceeded
scen_000071,alt_scen_000071_00015,2026-09-01T00:08:30Z,ErrorRateElevated,node_25,mesh_svc_25,critical,error_rate_percent,35.26,10.0,Error rate threshold exceeded
scen_000071,alt_scen_000071_00017,2026-09-01T00:09:40Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,98.91,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00018,2026-09-01T00:10:40Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,95.22,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00020,2026-09-01T00:10:47.572232Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,99.1,90.0,DUPLICATE: Database connection pool saturated
scen_000071,alt_scen_000071_00019,2026-09-01T00:10:50Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,99.1,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00021,2026-09-01T00:11:00Z,ErrorRateElevated,node_25,mesh_svc_25,critical,error_rate_percent,43.03,10.0,Error rate threshold exceeded
scen_000071,alt_scen_000071_00022,2026-09-01T00:11:00Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,95.47,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00023,2026-09-01T00:11:20Z,ErrorRateElevated,node_25,mesh_svc_25,critical,error_rate_percent,35.27,10.0,Error rate threshold exceeded
scen_000071,alt_scen_000071_00064,2026-09-01T00:11:35Z,TransientSpikeWarning,node_26,mesh_svc_26,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000071,alt_scen_000071_00024,2026-09-01T00:11:40Z,DbConnectionPoolSaturated,node_25,mesh_svc_25,warning,connection_pool_usage,98.03,90.0,Database connection pool saturated
scen_000071,alt_scen_000071_00025,2026-09-01T00:11:50Z,ErrorRateElevated,node_25,mesh_svc_25,critical,error_rate_percent,44.8,10.0,Error rate threshold exceeded
