scenario_id,trace_id,span_id,parent_span_id,service_name,operation,start_time,duration_ms,status,error,dependency
scen_000034,tr_scen_000034_00039,sp_scen_000034_00039_003,sp_scen_000034_00039_002,kafka_consumer_2,POST /kafka_consumer_2/v1/handle,2026-09-01T00:19:37.535511Z,16.95,OK,,consumer_2
scen_000034,tr_scen_000034_00039,sp_scen_000034_00039_004,sp_scen_000034_00039_003,mysql,POST /mysql/v1/handle,2026-09-01T00:19:37.539674Z,8.62,OK,,db_event
scen_000034,tr_scen_000034_00039,sp_scen_000034_00039_005,sp_scen_000034_00039_002,kafka_consumer_18,POST /kafka_consumer_18/v1/handle,2026-09-01T00:19:37.552458Z,13.67,OK,,consumer_18
scen_000034,tr_scen_000034_00039,sp_scen_000034_00039_006,sp_scen_000034_00039_005,mysql,POST /mysql/v1/handle,2026-09-01T00:19:37.554497Z,9.59,OK,,db_event
scen_000034,tr_scen_000034_00039,sp_scen_000034_00039_007,sp_scen_000034_00039_002,notification_service,POST /notification_service/v1/handle,2026-09-01T00:19:37.566128Z,7.78,OK,,notif_01
scen_000034,tr_scen_000034_00039,sp_scen_000034_00039_008,sp_scen_000034_00039_007,mysql,POST /mysql/v1/handle,2026-09-01T00:19:37.568906Z,2.22,OK,,db_event
scen_000034,tr_scen_000034_00005,sp_scen_000034_00005_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:21:32.010191Z,28.68,OK,,ingest_01
scen_000034,tr_scen_000034_00005,sp_scen_000034_00005_002,sp_scen_000034_00005_001,kafka,POST /kafka/v1/handle,2026-09-01T00:21:32.014893Z,19.27,OK,,kafka_broker
scen_000034,tr_scen_000034_00005,sp_scen_000034_00005_003,sp_scen_000034_00005_002,kafka_consumer_2,POST /kafka_consumer_2/v1/handle,2026-09-01T00:21:32.015966Z,17.13,OK,,consumer_2
scen_000034,tr_scen_000034_00005,sp_scen_000034_00005_004,sp_scen_000034_00005_003,mysql,POST /mysql/v1/handle,2026-09-01T00:21:32.020715Z,7.63,OK,,db_event
scen_000034,tr_scen_000034_00018,sp_scen_000034_00018_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:21:51.925420Z,21.61,OK,,ingest_01
scen_000034,tr_scen_000034_00018,sp_scen_000034_00018_002,sp_scen_000034_00018_001,kafka,POST /kafka/v1/handle,2026-09-01T00:21:51.927565Z,17.32,OK,,kafka_broker
scen_000034,tr_scen_000034_00018,sp_scen_000034_00018_003,sp_scen_000034_00018_002,kafka_consumer_4,POST /kafka_consumer_4/v1/handle,2026-09-01T00:21:51.930981Z,10.49,OK,,consumer_4
scen_000034,tr_scen_000034_00018,sp_scen_000034_00018_004,sp_scen_000034_00018_003,mysql,POST /mysql/v1/handle,2026-09-01T00:21:51.934865Z,2.72,OK,,db_event
scen_000034,tr_scen_000034_00009,sp_scen_000034_00009_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:21:57.964919Z,35.67,OK,,ingest_01
scen_000034,tr_scen_000034_00009,sp_scen_000034_00009_002,sp_scen_000034_00009_001,kafka,POST /kafka/v1/handle,2026-09-01T00:21:57.969375Z,26.76,OK,,kafka_broker
scen_000034,tr_scen_000034_00009,sp_scen_000034_00009_003,sp_scen_000034_00009_002,kafka_consumer_17,POST /kafka_consumer_17/v1/handle,2026-09-01T00:21:57.973465Z,18.58,OK,,consumer_17
scen_000034,tr_scen_000034_00009,sp_scen_000034_00009_004,sp_scen_000034_00009_003,mysql,POST /mysql/v1/handle,2026-09-01T00:21:57.978068Z,9.37,OK,,db_event
scen_000034,tr_scen_000034_00006,sp_scen_000034_00006_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:22:24.568195Z,39.03,OK,,ingest_01
scen_000034,tr_scen_000034_00006,sp_scen_000034_00006_002,sp_scen_000034_00006_001,kafka,POST /kafka/v1/handle,2026-09-01T00:22:24.570118Z,35.18,OK,,kafka_broker
scen_000034,tr_scen_000034_00006,sp_scen_000034_00006_003,sp_scen_000034_00006_002,user_service,POST /user_service/v1/handle,2026-09-01T00:22:24.572131Z,5.92,OK,,user_01
scen_000034,tr_scen_000034_00006,sp_scen_000034_00006_004,sp_scen_000034_00006_002,kafka_consumer_19,POST /kafka_consumer_19/v1/handle,2026-09-01T00:22:24.578048Z,17.16,OK,,consumer_19
scen_000034,tr_scen_000034_00006,sp_scen_000034_00006_005,sp_scen_000034_00006_004,mysql,POST /mysql/v1/handle,2026-09-01T00:22:24.581867Z,9.53,OK,,db_event
scen_000034,tr_scen_000034_00006,sp_scen_000034_00006_006,sp_scen_000034_00006_002,kafka_consumer_6,POST /kafka_consumer_6/v1/handle,2026-09-01T00:22:24.595213Z,8.08,OK,,consumer_6
scen_000034,tr_scen_000034_00006,sp_scen_000034_00006_007,sp_scen_000034_00006_006,mysql,POST /mysql/v1/handle,2026-09-01T00:22:24.596733Z,5.04,OK,,db_event
scen_000034,tr_scen_000034_00035,sp_scen_000034_00035_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:22:49.036535Z,29.68,OK,,ingest_01
scen_000034,tr_scen_000034_00035,sp_scen_000034_00035_002,sp_scen_000034_00035_001,kafka,POST /kafka/v1/handle,2026-09-01T00:22:49.040393Z,21.96,OK,,kafka_broker
scen_000034,tr_scen_000034_00035,sp_scen_000034_00035_003,sp_scen_000034_00035_002,kafka_consumer_21,POST /kafka_consumer_21/v1/handle,2026-09-01T00:22:49.042377Z,17.99,OK,,consumer_21
scen_000034,tr_scen_000034_00035,sp_scen_000034_00035_004,sp_scen_000034_00035_003,mysql,POST /mysql/v1/handle,2026-09-01T00:22:49.046919Z,8.91,OK,,db_event
scen_000034,tr_scen_000034_00015,sp_scen_000034_00015_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:23:23.903910Z,40.96,OK,,ingest_01
scen_000034,tr_scen_000034_00015,sp_scen_000034_00015_002,sp_scen_000034_00015_001,kafka,POST /kafka/v1/handle,2026-09-01T00:23:23.908261Z,32.26,OK,,kafka_broker
scen_000034,tr_scen_000034_00015,sp_scen_000034_00015_003,sp_scen_000034_00015_002,kafka_consumer_1,POST /kafka_consumer_1/v1/handle,2026-09-01T00:23:23.912143Z,12.4,OK,,consumer_1
scen_000034,tr_scen_000034_00015,sp_scen_000034_00015_004,sp_scen_000034_00015_003,mysql,POST /mysql/v1/handle,2026-09-01T00:23:23.915765Z,5.15,OK,,db_event
scen_000034,tr_scen_000034_00015,sp_scen_000034_00015_005,sp_scen_000034_00015_002,kafka_consumer_14,POST /kafka_consumer_14/v1/handle,2026-09-01T00:23:23.924539Z,12.1,OK,,consumer_14
scen_000034,tr_scen_000034_00015,sp_scen_000034_00015_006,sp_scen_000034_00015_005,mysql,POST /mysql/v1/handle,2026-09-01T00:23:23.926035Z,9.1,OK,,db_event
scen_000034,tr_scen_000034_00003,sp_scen_000034_00003_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:23:43.503223Z,19.02,OK,,ingest_01
scen_000034,tr_scen_000034_00003,sp_scen_000034_00003_002,sp_scen_000034_00003_001,kafka,POST /kafka/v1/handle,2026-09-01T00:23:43.505174Z,15.12,OK,,kafka_broker
scen_000034,tr_scen_000034_00003,sp_scen_000034_00003_003,sp_scen_000034_00003_002,kafka_consumer_21,POST /kafka_consumer_21/v1/handle,2026-09-01T00:23:43.508084Z,9.3,OK,,consumer_21
scen_000034,tr_scen_000034_00003,sp_scen_000034_00003_004,sp_scen_000034_00003_003,mysql,POST /mysql/v1/handle,2026-09-01T00:23:43.510726Z,4.01,OK,,db_event
scen_000034,tr_scen_000034_00019,sp_scen_000034_00019_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:24:02.535923Z,41.66,OK,,ingest_01
scen_000034,tr_scen_000034_00019,sp_scen_000034_00019_002,sp_scen_000034_00019_001,kafka,POST /kafka/v1/handle,2026-09-01T00:24:02.538194Z,37.12,OK,,kafka_broker
scen_000034,tr_scen_000034_00019,sp_scen_000034_00019_003,sp_scen_000034_00019_002,kafka_consumer_8,POST /kafka_consumer_8/v1/handle,2026-09-01T00:24:02.542052Z,12.17,OK,,consumer_8
scen_000034,tr_scen_000034_00019,sp_scen_000034_00019_004,sp_scen_000034_00019_003,mysql,POST /mysql/v1/handle,2026-09-01T00:24:02.546642Z,2.99,OK,,db_event
scen_000034,tr_scen_000034_00019,sp_scen_000034_00019_005,sp_scen_000034_00019_002,notification_service,POST /notification_service/v1/handle,2026-09-01T00:24:02.554219Z,17.23,OK,,notif_01
scen_000034,tr_scen_000034_00019,sp_scen_000034_00019_006,sp_scen_000034_00019_005,mysql,POST /mysql/v1/handle,2026-09-01T00:24:02.558511Z,8.65,OK,,db_event
scen_000034,tr_scen_000034_00033,sp_scen_000034_00033_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:24:42.872181Z,26.83,OK,,ingest_01
scen_000034,tr_scen_000034_00033,sp_scen_000034_00033_002,sp_scen_000034_00033_001,kafka,POST /kafka/v1/handle,2026-09-01T00:24:42.873564Z,24.06,OK,,kafka_broker
scen_000034,tr_scen_000034_00033,sp_scen_000034_00033_003,sp_scen_000034_00033_002,user_service,POST /user_service/v1/handle,2026-09-01T00:24:42.876025Z,4.88,OK,,user_01
scen_000034,tr_scen_000034_00033,sp_scen_000034_00033_004,sp_scen_000034_00033_002,kafka_consumer_11,POST /kafka_consumer_11/v1/handle,2026-09-01T00:24:42.880901Z,14.26,OK,,consumer_11
scen_000034,tr_scen_000034_00033,sp_scen_000034_00033_005,sp_scen_000034_00033_004,mysql,POST /mysql/v1/handle,2026-09-01T00:24:42.883605Z,8.85,OK,,db_event
scen_000034,tr_scen_000034_00040,sp_scen_000034_00040_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:24:53.916440Z,31.17,OK,,ingest_01
scen_000034,tr_scen_000034_00040,sp_scen_000034_00040_002,sp_scen_000034_00040_001,kafka,POST /kafka/v1/handle,2026-09-01T00:24:53.919939Z,24.17,OK,,kafka_broker
scen_000034,tr_scen_000034_00040,sp_scen_000034_00040_003,sp_scen_000034_00040_002,kafka_consumer_7,POST /kafka_consumer_7/v1/handle,2026-09-01T00:24:53.922611Z,11.81,OK,,consumer_7
scen_000034,tr_scen_000034_00040,sp_scen_000034_00040_004,sp_scen_000034_00040_003,mysql,POST /mysql/v1/handle,2026-09-01T00:24:53.927155Z,2.72,OK,,db_event
scen_000034,tr_scen_000034_00040,sp_scen_000034_00040_005,sp_scen_000034_00040_002,kafka_consumer_3,POST /kafka_consumer_3/v1/handle,2026-09-01T00:24:53.934417Z,7.02,OK,,consumer_3
scen_000034,tr_scen_000034_00040,sp_scen_000034_00040_006,sp_scen_000034_00040_005,mysql,POST /mysql/v1/handle,2026-09-01T00:24:53.936332Z,3.19,OK,,db_event
scen_000034,tr_scen_000034_00008,sp_scen_000034_00008_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:27:05.959859Z,42.86,OK,,ingest_01
scen_000034,tr_scen_000034_00008,sp_scen_000034_00008_002,sp_scen_000034_00008_001,kafka,POST /kafka/v1/handle,2026-09-01T00:27:05.964050Z,34.48,OK,,kafka_broker
scen_000034,tr_scen_000034_00008,sp_scen_000034_00008_003,sp_scen_000034_00008_002,kafka_consumer_20,POST /kafka_consumer_20/v1/handle,2026-09-01T00:27:05.968594Z,7.02,OK,,consumer_20
scen_000034,tr_scen_000034_00008,sp_scen_000034_00008_004,sp_scen_000034_00008_003,mysql,POST /mysql/v1/handle,2026-09-01T00:27:05.970026Z,4.16,OK,,db_event
scen_000034,tr_scen_000034_00008,sp_scen_000034_00008_005,sp_scen_000034_00008_002,kafka_consumer_1,POST /kafka_consumer_1/v1/handle,2026-09-01T00:27:05.975617Z,8.97,OK,,consumer_1
scen_000034,tr_scen_000034_00008,sp_scen_000034_00008_006,sp_scen_000034_00008_005,mysql,POST /mysql/v1/handle,2026-09-01T00:27:05.978759Z,2.69,OK,,db_event
scen_000034,tr_scen_000034_00008,sp_scen_000034_00008_007,sp_scen_000034_00008_002,kafka_consumer_11,POST /kafka_consumer_11/v1/handle,2026-09-01T00:27:05.984589Z,9.4,OK,,consumer_11
scen_000034,tr_scen_000034_00008,sp_scen_000034_00008_008,sp_scen_000034_00008_007,mysql,POST /mysql/v1/handle,2026-09-01T00:27:05.987250Z,4.08,OK,,db_event
scen_000034,tr_scen_000034_00012,sp_scen_000034_00012_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:27:14.975505Z,48.92,OK,,ingest_01
scen_000034,tr_scen_000034_00012,sp_scen_000034_00012_002,sp_scen_000034_00012_001,kafka,POST /kafka/v1/handle,2026-09-01T00:27:14.980453Z,39.03,OK,,kafka_broker
scen_000034,tr_scen_000034_00012,sp_scen_000034_00012_003,sp_scen_000034_00012_002,kafka_consumer_7,POST /kafka_consumer_7/v1/handle,2026-09-01T00:27:14.983407Z,13.8,OK,,consumer_7
scen_000034,tr_scen_000034_00012,sp_scen_000034_00012_004,sp_scen_000034_00012_003,mysql,POST /mysql/v1/handle,2026-09-01T00:27:14.987718Z,5.18,OK,,db_event
scen_000034,tr_scen_000034_00012,sp_scen_000034_00012_005,sp_scen_000034_00012_002,kafka_consumer_8,POST /kafka_consumer_8/v1/handle,2026-09-01T00:27:14.997208Z,19.32,OK,,consumer_8
scen_000034,tr_scen_000034_00012,sp_scen_000034_00012_006,sp_scen_000034_00012_005,mysql,POST /mysql/v1/handle,2026-09-01T00:27:15.001909Z,9.92,OK,,db_event
scen_000034,tr_scen_000034_00030,sp_scen_000034_00030_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:27:52.563631Z,45.27,OK,,ingest_01
scen_000034,tr_scen_000034_00030,sp_scen_000034_00030_002,sp_scen_000034_00030_001,kafka,POST /kafka/v1/handle,2026-09-01T00:27:52.568374Z,35.78,OK,,kafka_broker
scen_000034,tr_scen_000034_00030,sp_scen_000034_00030_003,sp_scen_000034_00030_002,kafka_consumer_10,POST /kafka_consumer_10/v1/handle,2026-09-01T00:27:52.569908Z,16.98,OK,,consumer_10
scen_000034,tr_scen_000034_00030,sp_scen_000034_00030_004,sp_scen_000034_00030_003,mysql,POST /mysql/v1/handle,2026-09-01T00:27:52.573853Z,9.09,OK,,db_event
scen_000034,tr_scen_000034_00030,sp_scen_000034_00030_005,sp_scen_000034_00030_002,kafka_consumer_2,POST /kafka_consumer_2/v1/handle,2026-09-01T00:27:52.586886Z,9.88,OK,,consumer_2
scen_000034,tr_scen_000034_00030,sp_scen_000034_00030_006,sp_scen_000034_00030_005,mysql,POST /mysql/v1/handle,2026-09-01T00:27:52.590739Z,2.18,OK,,db_event
scen_000034,tr_scen_000034_00030,sp_scen_000034_00030_007,sp_scen_000034_00030_002,user_service,POST /user_service/v1/handle,2026-09-01T00:27:52.596771Z,5.85,OK,,user_01
scen_000034,tr_scen_000034_00032,sp_scen_000034_00032_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:28:12.408449Z,46.43,OK,,ingest_01
scen_000034,tr_scen_000034_00032,sp_scen_000034_00032_002,sp_scen_000034_00032_001,kafka,POST /kafka/v1/handle,2026-09-01T00:28:12.410005Z,43.32,OK,,kafka_broker
scen_000034,tr_scen_000034_00032,sp_scen_000034_00032_003,sp_scen_000034_00032_002,kafka_consumer_8,POST /kafka_consumer_8/v1/handle,2026-09-01T00:28:12.413826Z,12.86,OK,,consumer_8
scen_000034,tr_scen_000034_00032,sp_scen_000034_00032_004,sp_scen_000034_00032_003,mysql,POST /mysql/v1/handle,2026-09-01T00:28:12.417714Z,5.09,OK,,db_event
scen_000034,tr_scen_000034_00032,sp_scen_000034_00032_005,sp_scen_000034_00032_002,kafka_consumer_1,POST /kafka_consumer_1/v1/handle,2026-09-01T00:28:12.426689Z,14.88,OK,,consumer_1
scen_000034,tr_scen_000034_00032,sp_scen_000034_00032_006,sp_scen_000034_00032_005,mysql,POST /mysql/v1/handle,2026-09-01T00:28:12.429617Z,9.02,OK,,db_event
scen_000034,tr_scen_000034_00032,sp_scen_000034_00032_007,sp_scen_000034_00032_002,kafka_consumer_17,POST /kafka_consumer_17/v1/handle,2026-09-01T00:28:12.441570Z,7.93,OK,,consumer_17
scen_000034,tr_scen_000034_00032,sp_scen_000034_00032_008,sp_scen_000034_00032_007,mysql,POST /mysql/v1/handle,2026-09-01T00:28:12.443640Z,3.79,OK,,db_event
scen_000034,tr_scen_000034_00029,sp_scen_000034_00029_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:28:33.177269Z,35.51,OK,,ingest_01
scen_000034,tr_scen_000034_00029,sp_scen_000034_00029_002,sp_scen_000034_00029_001,kafka,POST /kafka/v1/handle,2026-09-01T00:28:33.181826Z,26.4,OK,,kafka_broker
scen_000034,tr_scen_000034_00029,sp_scen_000034_00029_003,sp_scen_000034_00029_002,kafka_consumer_3,POST /kafka_consumer_3/v1/handle,2026-09-01T00:28:33.183756Z,14.57,OK,,consumer_3
scen_000034,tr_scen_000034_00028,sp_scen_000034_00028_001,,ingestion_gateway,POST /ingestion_gateway/v1/handle,2026-09-01T00:28:33.184197Z,36.02,OK,,ingest_01
scen_000034,tr_scen_000034_00028,sp_scen_000034_00028_002,sp_scen_000034_00028_001,kafka,POST /kafka/v1/handle,2026-09-01T00:28:33.185594Z,33.23,OK,,kafka_broker
scen_000034,tr_scen_000034_00029,sp_scen_000034_00029_004,sp_scen_000034_00029_003,mysql,POST /mysql/v1/handle,2026-09-01T00:28:33.187039Z,8.01,OK,,db_event
scen_000034,tr_scen_000034_00028,sp_scen_000034_00028_003,sp_scen_000034_00028_002,kafka_consumer_3,POST /kafka_consumer_3/v1/handle,2026-09-01T00:28:33.190268Z,18.51,OK,,consumer_3
scen_000034,tr_scen_000034_00028,sp_scen_000034_00028_004,sp_scen_000034_00028_003,mysql,POST /mysql/v1/handle,2026-09-01T00:28:33.195156Z,8.73,OK,,db_event
scen_000034,tr_scen_000034_00029,sp_scen_000034_00029_005,sp_scen_000034_00029_002,kafka_consumer_7,POST /kafka_consumer_7/v1/handle,2026-09-01T00:28:33.198330Z,7.96,OK,,consumer_7
scen_000034,tr_scen_000034_00029,sp_scen_000034_00029_006,sp_scen_000034_00029_005,mysql,POST /mysql/v1/handle,2026-09-01T00:28:33.199846Z,4.93,OK,,db_event
scen_000034,tr_scen_000034_00028,sp_scen_000034_00028_005,sp_scen_000034_00028_002,kafka_consumer_7,POST /kafka_consumer_7/v1/handle,2026-09-01T00:28:33.208778Z,5.37,OK,,consumer_7
scen_000034,tr_scen_000034_00028,sp_scen_000034_00028_006,sp_scen_000034_00028_005,mysql,POST /mysql/v1/handle,2026-09-01T00:28:33.209962Z,3.0,OK,,db_event
scen_000037,tr_scen_000037_00014,sp_scen_000037_00014_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:00:26.850363Z,20.69,OK,,gw_01
scen_000037,tr_scen_000037_00014,sp_scen_000037_00014_002,sp_scen_000037_00014_001,user_service_17,POST /user_service_17/v1/handle,2026-09-01T00:00:26.855201Z,11.02,OK,,ecom_aux_17
scen_000037,tr_scen_000037_00014,sp_scen_000037_00014_003,sp_scen_000037_00014_002,redis,POST /redis/v1/handle,2026-09-01T00:00:26.859124Z,3.17,OK,,cache_01
scen_000037,tr_scen_000037_00034,sp_scen_000037_00034_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:00:40.740443Z,22.07,OK,,gw_01
scen_000037,tr_scen_000037_00034,sp_scen_000037_00034_002,sp_scen_000037_00034_001,user_service_17,POST /user_service_17/v1/handle,2026-09-01T00:00:40.745289Z,12.38,OK,,ecom_aux_17
scen_000037,tr_scen_000037_00034,sp_scen_000037_00034_003,sp_scen_000037_00034_002,redis,POST /redis/v1/handle,2026-09-01T00:00:40.746604Z,9.75,OK,,cache_01
scen_000037,tr_scen_000037_00038,sp_scen_000037_00038_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:01:03.510741Z,19.99,OK,,gw_01
scen_000037,tr_scen_000037_00038,sp_scen_000037_00038_002,sp_scen_000037_00038_001,user_service_16,POST /user_service_16/v1/handle,2026-09-01T00:01:03.515337Z,10.8,OK,,ecom_aux_16
scen_000037,tr_scen_000037_00038,sp_scen_000037_00038_003,sp_scen_000037_00038_002,redis,POST /redis/v1/handle,2026-09-01T00:01:03.517214Z,7.04,OK,,cache_01
scen_000037,tr_scen_000037_00021,sp_scen_000037_00021_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:01:26.034317Z,8.63,OK,,gw_01
scen_000037,tr_scen_000037_00021,sp_scen_000037_00021_002,sp_scen_000037_00021_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:01:26.036409Z,4.45,OK,,auth_01
scen_000037,tr_scen_000037_00015,sp_scen_000037_00015_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:02:09.662663Z,27.72,OK,,gw_01
scen_000037,tr_scen_000037_00015,sp_scen_000037_00015_002,sp_scen_000037_00015_001,user_service_16,POST /user_service_16/v1/handle,2026-09-01T00:02:09.664775Z,11.39,OK,,ecom_aux_16
scen_000037,tr_scen_000037_00015,sp_scen_000037_00015_003,sp_scen_000037_00015_002,redis,POST /redis/v1/handle,2026-09-01T00:02:09.668943Z,3.05,OK,,cache_01
scen_000037,tr_scen_000037_00015,sp_scen_000037_00015_004,sp_scen_000037_00015_001,user_service_27,POST /user_service_27/v1/handle,2026-09-01T00:02:09.676164Z,12.1,OK,,ecom_aux_27
scen_000037,tr_scen_000037_00015,sp_scen_000037_00015_005,sp_scen_000037_00015_004,redis,POST /redis/v1/handle,2026-09-01T00:02:09.679182Z,6.07,OK,,cache_01
scen_000037,tr_scen_000037_00033,sp_scen_000037_00033_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:02:11.082740Z,10.52,OK,,gw_01
scen_000037,tr_scen_000037_00033,sp_scen_000037_00033_002,sp_scen_000037_00033_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:02:11.086485Z,3.03,OK,,auth_01
scen_000037,tr_scen_000037_00036,sp_scen_000037_00036_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:02:46.649349Z,36.56,OK,,gw_01
scen_000037,tr_scen_000037_00036,sp_scen_000037_00036_002,sp_scen_000037_00036_001,order_service,POST /order_service/v1/handle,2026-09-01T00:02:46.650601Z,34.06,OK,,order_01
scen_000037,tr_scen_000037_00036,sp_scen_000037_00036_003,sp_scen_000037_00036_002,inventory_service,POST /inventory_service/v1/handle,2026-09-01T00:02:46.651991Z,17.44,OK,,inv_01
scen_000037,tr_scen_000037_00036,sp_scen_000037_00036_004,sp_scen_000037_00036_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:02:46.656958Z,7.51,OK,,db_master
scen_000037,tr_scen_000037_00036,sp_scen_000037_00036_005,sp_scen_000037_00036_002,redis,POST /redis/v1/handle,2026-09-01T00:02:46.669433Z,3.77,OK,,cache_01
scen_000037,tr_scen_000037_00036,sp_scen_000037_00036_006,sp_scen_000037_00036_002,payment_service,POST /payment_service/v1/handle,2026-09-01T00:02:46.673199Z,10.07,OK,,pay_01
scen_000037,tr_scen_000037_00036,sp_scen_000037_00036_007,sp_scen_000037_00036_006,postgresql,POST /postgresql/v1/handle,2026-09-01T00:02:46.674633Z,7.2,OK,,db_master
scen_000037,tr_scen_000037_00031,sp_scen_000037_00031_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:03:00.824486Z,22.16,OK,,gw_01
scen_000037,tr_scen_000037_00031,sp_scen_000037_00031_002,sp_scen_000037_00031_001,user_service_17,POST /user_service_17/v1/handle,2026-09-01T00:03:00.826350Z,18.43,OK,,ecom_aux_17
scen_000037,tr_scen_000037_00031,sp_scen_000037_00031_003,sp_scen_000037_00031_002,redis,POST /redis/v1/handle,2026-09-01T00:03:00.831140Z,8.85,OK,,cache_01
scen_000037,tr_scen_000037_00005,sp_scen_000037_00005_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:03:15.262482Z,24.68,OK,,gw_01
scen_000037,tr_scen_000037_00005,sp_scen_000037_00005_002,sp_scen_000037_00005_001,user_service_20,POST /user_service_20/v1/handle,2026-09-01T00:03:15.263982Z,8.79,OK,,ecom_aux_20
scen_000037,tr_scen_000037_00005,sp_scen_000037_00005_003,sp_scen_000037_00005_002,redis,POST /redis/v1/handle,2026-09-01T00:03:15.265076Z,6.6,OK,,cache_01
scen_000037,tr_scen_000037_00005,sp_scen_000037_00005_004,sp_scen_000037_00005_001,user_service_8,POST /user_service_8/v1/handle,2026-09-01T00:03:15.272772Z,12.88,OK,,ecom_aux_8
scen_000037,tr_scen_000037_00005,sp_scen_000037_00005_005,sp_scen_000037_00005_004,redis,POST /redis/v1/handle,2026-09-01T00:03:15.275320Z,7.79,OK,,cache_01
scen_000037,tr_scen_000037_00007,sp_scen_000037_00007_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:04:21.721813Z,35.81,OK,,gw_01
scen_000037,tr_scen_000037_00007,sp_scen_000037_00007_002,sp_scen_000037_00007_001,user_service_10,POST /user_service_10/v1/handle,2026-09-01T00:04:21.723482Z,10.48,OK,,ecom_aux_10
scen_000037,tr_scen_000037_00007,sp_scen_000037_00007_003,sp_scen_000037_00007_002,redis,POST /redis/v1/handle,2026-09-01T00:04:21.725871Z,5.7,OK,,cache_01
scen_000037,tr_scen_000037_00007,sp_scen_000037_00007_004,sp_scen_000037_00007_001,user_service_15,POST /user_service_15/v1/handle,2026-09-01T00:04:21.733959Z,14.31,OK,,ecom_aux_15
scen_000037,tr_scen_000037_00007,sp_scen_000037_00007_005,sp_scen_000037_00007_004,redis,POST /redis/v1/handle,2026-09-01T00:04:21.737463Z,7.3,OK,,cache_01
scen_000037,tr_scen_000037_00007,sp_scen_000037_00007_006,sp_scen_000037_00007_001,user_service_11,POST /user_service_11/v1/handle,2026-09-01T00:04:21.748264Z,7.69,OK,,ecom_aux_11
scen_000037,tr_scen_000037_00007,sp_scen_000037_00007_007,sp_scen_000037_00007_006,redis,POST /redis/v1/handle,2026-09-01T00:04:21.750347Z,3.53,OK,,cache_01
scen_000037,tr_scen_000037_00017,sp_scen_000037_00017_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:04:36.644526Z,20.21,OK,,gw_01
scen_000037,tr_scen_000037_00017,sp_scen_000037_00017_002,sp_scen_000037_00017_001,user_service_25,POST /user_service_25/v1/handle,2026-09-01T00:04:36.646957Z,15.34,OK,,ecom_aux_25
scen_000037,tr_scen_000037_00017,sp_scen_000037_00017_003,sp_scen_000037_00017_002,redis,POST /redis/v1/handle,2026-09-01T00:04:36.650665Z,7.93,OK,,cache_01
scen_000037,tr_scen_000037_00004,sp_scen_000037_00004_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:04:56.416874Z,46.97,OK,,gw_01
scen_000037,tr_scen_000037_00004,sp_scen_000037_00004_002,sp_scen_000037_00004_001,user_service_15,POST /user_service_15/v1/handle,2026-09-01T00:04:56.420447Z,16.71,OK,,ecom_aux_15
scen_000037,tr_scen_000037_00004,sp_scen_000037_00004_003,sp_scen_000037_00004_002,redis,POST /redis/v1/handle,2026-09-01T00:04:56.425172Z,7.26,OK,,cache_01
scen_000037,tr_scen_000037_00004,sp_scen_000037_00004_004,sp_scen_000037_00004_001,user_service_14,POST /user_service_14/v1/handle,2026-09-01T00:04:56.437157Z,14.92,OK,,ecom_aux_14
