scenario_id,incident_id,candidate_node_id,candidate_service,candidate_root_cause_type,temporal_score,severity_score,topology_score,metric_anomaly_score,log_evidence_score,trace_evidence_score,upstream_score,is_root_cause
scen_000049,inc_scen_000049_01,mq_01,kafka,cpu_saturation,0.27,0.41,0.28,0.4,0.39,0.3,0.39,0
scen_000049,inc_scen_000049_01,ecom_aux_1,user_service_1,network_latency,0.11,0.15,0.28,0.67,0.36,0.44,0.46,0
scen_000049,inc_scen_000049_01,ecom_aux_2,user_service_2,slow_query,0.17,0.74,0.35,0.5,0.11,0.81,0.23,0
scen_000049,inc_scen_000049_01,ecom_aux_3,user_service_3,network_latency,0.16,0.27,0.35,0.34,0.53,0.64,0.23,0
scen_000049,inc_scen_000049_01,ecom_aux_4,user_service_4,cpu_saturation,0.64,0.6,0.41,0.79,0.17,0.38,0.47,0
scen_000049,inc_scen_000049_01,ecom_aux_5,user_service_5,network_latency,0.65,0.19,0.17,0.31,0.13,0.6,0.38,0
scen_000049,inc_scen_000049_01,ecom_aux_6,user_service_6,network_latency,0.57,0.38,0.52,0.68,0.38,0.56,0.25,0
scen_000049,inc_scen_000049_01,ecom_aux_7,user_service_7,network_latency,0.58,0.35,0.28,0.75,0.54,0.2,0.34,0
scen_000049,inc_scen_000049_01,ecom_aux_8,user_service_8,network_latency,0.12,0.87,0.22,0.7,0.4,0.18,0.38,0
scen_000049,inc_scen_000049_01,ecom_aux_9,user_service_9,network_latency,0.3,0.37,0.58,0.55,0.4,0.66,0.42,0
scen_000049,inc_scen_000049_01,ecom_aux_10,user_service_10,network_latency,0.64,0.58,0.51,0.29,0.27,0.43,0.15,0
scen_000049,inc_scen_000049_01,ecom_aux_11,user_service_11,cpu_saturation,0.49,0.27,0.28,0.42,0.57,0.46,0.37,0
scen_000049,inc_scen_000049_01,ecom_aux_12,user_service_12,network_latency,0.82,0.53,0.45,0.58,0.69,0.8,0.26,0
scen_000049,inc_scen_000049_01,ecom_aux_13,user_service_13,network_latency,0.63,0.88,0.19,0.15,0.52,0.15,0.31,0
scen_000049,inc_scen_000049_01,ecom_aux_14,user_service_14,slow_query,0.58,0.9,0.35,0.38,0.18,0.38,0.28,0
scen_000049,inc_scen_000049_01,ecom_aux_15,user_service_15,cpu_saturation,0.52,0.86,0.17,0.1,0.6,0.21,0.28,0
scen_000049,inc_scen_000049_01,ecom_aux_16,user_service_16,slow_query,0.15,0.66,0.38,0.64,0.09,0.46,0.21,0
scen_000049,inc_scen_000049_01,ecom_aux_17,user_service_17,traffic_spike,0.91,0.74,0.83,0.9,0.72,0.96,0.88,1
scen_000049,inc_scen_000049_01,ecom_aux_18,user_service_18,slow_query,0.18,0.13,0.36,0.43,0.28,0.67,0.41,0
scen_000049,inc_scen_000049_01,ecom_aux_19,user_service_19,cpu_saturation,0.26,0.43,0.36,0.66,0.27,0.42,0.18,0
scen_000049,inc_scen_000049_01,ecom_aux_20,user_service_20,slow_query,0.3,0.69,0.48,0.56,0.28,0.53,0.1,0
scen_000049,inc_scen_000049_01,ecom_aux_21,user_service_21,network_latency,0.15,0.49,0.24,0.15,0.25,0.4,0.2,0
scen_000049,inc_scen_000049_01,ecom_aux_22,user_service_22,network_latency,0.53,0.54,0.48,0.19,0.08,0.54,0.35,0
scen_000049,inc_scen_000049_01,ecom_aux_23,user_service_23,slow_query,0.16,0.23,0.25,0.5,0.24,0.52,0.24,0
scen_000049,inc_scen_000049_01,ecom_aux_24,user_service_24,slow_query,0.53,0.81,0.22,0.79,0.24,0.56,0.22,0
scen_000049,inc_scen_000049_01,ecom_aux_25,user_service_25,network_latency,0.57,0.5,0.58,0.39,0.14,0.23,0.41,0
scen_000049,inc_scen_000049_01,ecom_aux_26,user_service_26,cpu_saturation,0.4,0.11,0.34,0.64,0.58,0.38,0.34,0
scen_000049,inc_scen_000049_01,ecom_aux_27,user_service_27,cpu_saturation,0.32,0.7,0.42,0.57,0.45,0.19,0.24,0
scen_000050,inc_scen_000050_01,ingest_01,ingestion_gateway,cpu_saturation,0.5,0.57,0.2,0.17,0.58,0.48,0.16,0
scen_000050,inc_scen_000050_01,kafka_broker,kafka,database_connection_exhaustion,0.97,0.91,0.94,0.91,0.94,0.86,0.92,1
scen_000050,inc_scen_000050_01,notif_01,notification_service,cpu_saturation,0.14,0.63,0.26,0.66,0.08,0.27,0.25,0
scen_000050,inc_scen_000050_01,user_01,user_service,slow_query,0.57,0.52,0.42,0.35,0.28,0.3,0.48,0
scen_000050,inc_scen_000050_01,db_event,mysql,slow_query,0.58,0.4,0.15,0.59,0.47,0.49,0.24,0
scen_000050,inc_scen_000050_01,consumer_1,kafka_consumer_1,cpu_saturation,0.24,0.43,0.47,0.54,0.45,0.52,0.47,0
scen_000050,inc_scen_000050_01,consumer_2,kafka_consumer_2,slow_query,0.7,0.53,0.15,0.26,0.11,0.14,0.22,0
scen_000050,inc_scen_000050_01,consumer_3,kafka_consumer_3,cpu_saturation,0.33,0.43,0.31,0.79,0.61,0.6,0.13,0
scen_000051,inc_scen_000051_01,node_00,mesh_svc_0,slow_query,0.28,0.25,0.42,0.52,0.3,0.65,0.15,0
scen_000051,inc_scen_000051_01,node_01,mesh_svc_1,cpu_saturation,0.68,0.64,0.28,0.73,0.38,0.32,0.06,0
scen_000051,inc_scen_000051_01,node_02,mesh_svc_2,cpu_saturation,0.59,0.15,0.13,0.67,0.11,0.23,0.2,0
scen_000051,inc_scen_000051_01,node_03,mesh_svc_3,slow_query,0.72,0.46,0.58,0.73,0.38,0.1,0.31,0
scen_000051,inc_scen_000051_01,node_04,mesh_svc_4,cpu_saturation,0.7,0.47,0.13,0.51,0.41,0.52,0.08,0
scen_000051,inc_scen_000051_01,node_05,mesh_svc_5,cpu_saturation,0.59,0.87,0.29,0.41,0.12,0.69,0.44,0
scen_000051,inc_scen_000051_01,node_06,mesh_svc_6,cpu_saturation,0.52,0.14,0.25,0.51,0.19,0.64,0.36,0
scen_000051,inc_scen_000051_01,node_07,mesh_svc_7,cpu_saturation,0.77,0.33,0.22,0.63,0.68,0.58,0.34,0
scen_000051,inc_scen_000051_01,node_08,mesh_svc_8,network_latency,0.71,0.34,0.58,0.5,0.08,0.13,0.43,0
scen_000051,inc_scen_000051_01,node_09,mesh_svc_9,network_latency,0.52,0.39,0.11,0.75,0.46,0.18,0.44,0
scen_000051,inc_scen_000051_01,node_10,mesh_svc_10,cpu_saturation,0.55,0.51,0.53,0.76,0.58,0.36,0.49,0
scen_000051,inc_scen_000051_01,node_11,mesh_svc_11,network_latency,0.78,0.68,0.55,0.68,0.63,0.83,0.3,0
scen_000051,inc_scen_000051_01,node_12,mesh_svc_12,slow_query,0.77,0.69,0.59,0.25,0.25,0.85,0.12,0
scen_000051,inc_scen_000051_01,node_13,mesh_svc_13,network_latency,0.3,0.2,0.3,0.23,0.7,0.54,0.49,0
scen_000051,inc_scen_000051_01,node_14,mesh_svc_14,slow_query,0.32,0.48,0.25,0.69,0.55,0.77,0.46,0
scen_000051,inc_scen_000051_01,node_15,mesh_svc_15,cpu_saturation,0.85,0.58,0.17,0.18,0.26,0.56,0.39,0
scen_000051,inc_scen_000051_01,node_16,mesh_svc_16,cpu_saturation,0.41,0.82,0.15,0.13,0.05,0.4,0.45,0
scen_000051,inc_scen_000051_01,node_17,mesh_svc_17,network_latency,0.2,0.2,0.44,0.44,0.1,0.34,0.36,0
scen_000051,inc_scen_000051_01,node_18,mesh_svc_18,slow_query,0.27,0.44,0.46,0.77,0.63,0.56,0.27,0
scen_000051,inc_scen_000051_01,node_19,mesh_svc_19,slow_query,0.2,0.72,0.59,0.21,0.09,0.56,0.45,0
scen_000051,inc_scen_000051_01,node_20,mesh_svc_20,cpu_saturation,0.5,0.52,0.16,0.52,0.05,0.61,0.18,0
scen_000051,inc_scen_000051_01,node_21,mesh_svc_21,cpu_saturation,0.14,0.17,0.41,0.62,0.05,0.17,0.24,0
scen_000051,inc_scen_000051_01,node_22,mesh_svc_22,disk_exhaustion,0.91,0.77,0.86,0.9,0.77,0.88,0.86,1
scen_000051,inc_scen_000051_01,node_23,mesh_svc_23,slow_query,0.48,0.74,0.55,0.32,0.25,0.12,0.35,0
scen_000051,inc_scen_000051_01,node_24,mesh_svc_24,network_latency,0.57,0.69,0.15,0.78,0.54,0.1,0.07,0
scen_000051,inc_scen_000051_01,node_25,mesh_svc_25,cpu_saturation,0.75,0.49,0.57,0.72,0.12,0.46,0.34,0
scen_000051,inc_scen_000051_01,node_26,mesh_svc_26,cpu_saturation,0.47,0.34,0.39,0.71,0.18,0.5,0.49,0
scen_000051,inc_scen_000051_01,node_27,mesh_svc_27,network_latency,0.2,0.45,0.53,0.61,0.06,0.45,0.29,0
scen_000051,inc_scen_000051_01,node_28,mesh_svc_28,cpu_saturation,0.23,0.31,0.46,0.58,0.69,0.43,0.5,0
scen_000051,inc_scen_000051_01,node_29,mesh_svc_29,slow_query,0.19,0.13,0.29,0.39,0.56,0.19,0.36,0
scen_000051,inc_scen_000051_01,node_30,mesh_svc_30,cpu_saturation,0.63,0.56,0.5,0.63,0.54,0.7,0.09,0
scen_000051,inc_scen_000051_01,node_31,mesh_svc_31,slow_query,0.34,0.55,0.21,0.36,0.21,0.63,0.48,0
scen_000051,inc_scen_000051_01,node_32,mesh_svc_32,cpu_saturation,0.81,0.21,0.43,0.19,0.63,0.21,0.47,0
scen_000051,inc_scen_000051_01,node_33,mesh_svc_33,slow_query,0.65,0.44,0.14,0.12,0.17,0.65,0.42,0
scen_000051,inc_scen_000051_01,node_34,mesh_svc_34,cpu_saturation,0.21,0.81,0.32,0.42,0.27,0.83,0.33,0
scen_000051,inc_scen_000051_01,node_35,mesh_svc_35,network_latency,0.84,0.51,0.3,0.35,0.3,0.27,0.28,0
scen_000051,inc_scen_000051_01,node_36,mesh_svc_36,cpu_saturation,0.58,0.32,0.37,0.56,0.23,0.46,0.4,0
scen_000051,inc_scen_000051_01,node_37,mesh_svc_37,slow_query,0.28,0.32,0.19,0.69,0.52,0.5,0.34,0
scen_000051,inc_scen_000051_01,node_38,mesh_svc_38,slow_query,0.18,0.49,0.54,0.55,0.64,0.78,0.37,0
scen_000051,inc_scen_000051_01,node_39,mesh_svc_39,cpu_saturation,0.4,0.51,0.27,0.22,0.09,0.71,0.44,0
scen_000051,inc_scen_000051_01,node_40,mesh_svc_40,network_latency,0.16,0.23,0.44,0.62,0.45,0.79,0.06,0
scen_000051,inc_scen_000051_01,node_41,mesh_svc_41,cpu_saturation,0.59,0.15,0.53,0.64,0.69,0.78,0.2,0
scen_000052,inc_scen_000052_01,ingest_01,ingestion_gateway,kafka_broker_failure,0.86,0.91,0.87,0.79,0.75,0.85,0.89,1
scen_000052,inc_scen_000052_01,kafka_broker,kafka,slow_query,0.62,0.75,0.33,0.77,0.67,0.12,0.49,0
scen_000052,inc_scen_000052_01,notif_01,notification_service,cpu_saturation,0.22,0.71,0.12,0.48,0.43,0.81,0.14,0
scen_000052,inc_scen_000052_01,user_01,user_service,slow_query,0.63,0.26,0.25,0.14,0.43,0.53,0.13,0
scen_000052,inc_scen_000052_01,db_event,mysql,cpu_saturation,0.24,0.48,0.2,0.14,0.5,0.34,0.33,0
scen_000052,inc_scen_000052_01,consumer_1,kafka_consumer_1,cpu_saturation,0.38,0.36,0.56,0.19,0.24,0.7,0.1,0
scen_000052,inc_scen_000052_01,consumer_2,kafka_consumer_2,network_latency,0.18,0.3,0.41,0.43,0.35,0.68,0.34,0
scen_000052,inc_scen_000052_01,consumer_3,kafka_consumer_3,cpu_saturation,0.58,0.53,0.38,0.38,0.27,0.65,0.28,0
scen_000052,inc_scen_000052_01,consumer_4,kafka_consumer_4,network_latency,0.39,0.41,0.41,0.46,0.52,0.22,0.18,0
scen_000052,inc_scen_000052_01,consumer_5,kafka_consumer_5,network_latency,0.42,0.47,0.44,0.54,0.18,0.47,0.41,0
scen_000052,inc_scen_000052_01,consumer_6,kafka_consumer_6,slow_query,0.37,0.27,0.49,0.57,0.63,0.54,0.24,0
scen_000052,inc_scen_000052_01,consumer_7,kafka_consumer_7,slow_query,0.11,0.14,0.31,0.45,0.2,0.83,0.49,0
scen_000052,inc_scen_000052_01,consumer_8,kafka_consumer_8,cpu_saturation,0.6,0.25,0.12,0.67,0.23,0.28,0.35,0
scen_000052,inc_scen_000052_01,consumer_9,kafka_consumer_9,network_latency,0.48,0.14,0.58,0.67,0.54,0.84,0.15,0
scen_000052,inc_scen_000052_01,consumer_10,kafka_consumer_10,slow_query,0.49,0.41,0.32,0.44,0.22,0.71,0.32,0
scen_000052,inc_scen_000052_01,consumer_11,kafka_consumer_11,network_latency,0.77,0.54,0.13,0.75,0.28,0.81,0.49,0
scen_000052,inc_scen_000052_01,consumer_12,kafka_consumer_12,cpu_saturation,0.55,0.31,0.38,0.36,0.27,0.76,0.06,0
scen_000052,inc_scen_000052_01,consumer_13,kafka_consumer_13,cpu_saturation,0.32,0.33,0.58,0.35,0.63,0.72,0.46,0
scen_000052,inc_scen_000052_01,consumer_14,kafka_consumer_14,slow_query,0.65,0.22,0.33,0.42,0.52,0.62,0.36,0
scen_000052,inc_scen_000052_01,consumer_15,kafka_consumer_15,cpu_saturation,0.44,0.63,0.1,0.48,0.66,0.25,0.29,0
scen_000052,inc_scen_000052_01,consumer_16,kafka_consumer_16,slow_query,0.67,0.74,0.25,0.68,0.65,0.38,0.23,0
scen_000052,inc_scen_000052_01,consumer_17,kafka_consumer_17,network_latency,0.29,0.13,0.52,0.39,0.49,0.7,0.48,0
scen_000052,inc_scen_000052_01,consumer_18,kafka_consumer_18,network_latency,0.12,0.89,0.45,0.72,0.18,0.63,0.2,0
scen_000052,inc_scen_000052_01,consumer_19,kafka_consumer_19,slow_query,0.78,0.61,0.41,0.54,0.6,0.22,0.38,0
scen_000052,inc_scen_000052_01,consumer_20,kafka_consumer_20,slow_query,0.12,0.34,0.59,0.34,0.43,0.23,0.26,0
scen_000052,inc_scen_000052_01,consumer_21,kafka_consumer_21,cpu_saturation,0.3,0.73,0.27,0.51,0.25,0.29,0.44,0
scen_000052,inc_scen_000052_01,consumer_22,kafka_consumer_22,slow_query,0.45,0.41,0.36,0.68,0.52,0.39,0.14,0
scen_000052,inc_scen_000052_01,consumer_23,kafka_consumer_23,cpu_saturation,0.55,0.73,0.2,0.69,0.62,0.63,0.43,0
scen_000053,inc_scen_000053_01,gw_01,api_gateway,network_latency,0.73,0.52,0.4,0.39,0.22,0.31,0.29,0
scen_000053,inc_scen_000053_01,lb_01,load_balancer,slow_query,0.77,0.63,0.34,0.79,0.19,0.47,0.35,0
scen_000053,inc_scen_000053_01,auth_01,auth_service,cpu_saturation,0.49,0.7,0.12,0.26,0.13,0.61,0.46,0
scen_000053,inc_scen_000053_01,web_01,web_service,slow_query,0.28,0.32,0.47,0.14,0.43,0.32,0.44,0
scen_000053,inc_scen_000053_01,db_01,postgresql,network_latency,0.71,0.24,0.43,0.21,0.62,0.58,0.22,0
scen_000053,inc_scen_000053_01,sub_svc_2,sub_service_2,slow_query,0.25,0.36,0.51,0.2,0.33,0.26,0.35,0
scen_000053,inc_scen_000053_01,sub_svc_3,sub_service_3,network_latency,0.78,0.85,0.95,0.84,0.76,0.75,0.97,1
scen_000053,inc_scen_000053_01,sub_svc_4,sub_service_4,network_latency,0.22,0.51,0.32,0.38,0.45,0.26,0.07,0
scen_000053,inc_scen_000053_01,sub_svc_5,sub_service_5,slow_query,0.57,0.74,0.27,0.74,0.59,0.51,0.5,0
scen_000053,inc_scen_000053_01,sub_svc_6,sub_service_6,slow_query,0.37,0.15,0.36,0.6,0.35,0.35,0.16,0
scen_000053,inc_scen_000053_01,sub_svc_7,sub_service_7,network_latency,0.31,0.89,0.28,0.43,0.16,0.64,0.36,0
scen_000053,inc_scen_000053_01,sub_svc_8,sub_service_8,network_latency,0.75,0.26,0.28,0.56,0.48,0.8,0.43,0
scen_000053,inc_scen_000053_01,sub_svc_9,sub_service_9,cpu_saturation,0.71,0.23,0.35,0.65,0.29,0.59,0.26,0
scen_000053,inc_scen_000053_01,sub_svc_10,sub_service_10,slow_query,0.5,0.42,0.32,0.56,0.12,0.47,0.18,0
scen_000053,inc_scen_000053_01,sub_svc_11,sub_service_11,network_latency,0.82,0.63,0.11,0.32,0.69,0.59,0.38,0
scen_000054,inc_scen_000054_01,ingest_01,ingestion_gateway,slow_query,0.11,0.18,0.41,0.63,0.53,0.76,0.34,0
scen_000054,inc_scen_000054_01,kafka_broker,kafka,slow_query,0.57,0.64,0.45,0.6,0.42,0.25,0.09,0
scen_000054,inc_scen_000054_01,notif_01,notification_service,slow_query,0.28,0.84,0.31,0.75,0.35,0.75,0.06,0
scen_000054,inc_scen_000054_01,user_01,user_service,network_latency,0.16,0.33,0.43,0.16,0.7,0.33,0.16,0
scen_000054,inc_scen_000054_01,db_event,mysql,network_latency,0.37,0.66,0.19,0.17,0.25,0.43,0.43,0
scen_000054,inc_scen_000054_01,consumer_1,kafka_consumer_1,network_latency,0.67,0.13,0.42,0.67,0.58,0.17,0.47,0
scen_000054,inc_scen_000054_01,consumer_2,kafka_consumer_2,cpu_saturation,0.57,0.79,0.26,0.71,0.45,0.16,0.22,0
scen_000054,inc_scen_000054_01,consumer_3,kafka_consumer_3,cpu_saturation,0.49,0.13,0.54,0.55,0.14,0.49,0.49,0
scen_000054,inc_scen_000054_01,consumer_4,kafka_consumer_4,network_latency,0.22,0.7,0.41,0.57,0.59,0.29,0.06,0
scen_000054,inc_scen_000054_01,consumer_5,kafka_consumer_5,cpu_saturation,0.24,0.21,0.24,0.28,0.22,0.46,0.18,0
scen_000054,inc_scen_000054_01,consumer_6,kafka_consumer_6,network_latency,0.7,0.16,0.38,0.35,0.35,0.71,0.47,0
scen_000054,inc_scen_000054_01,consumer_7,kafka_consumer_7,network_latency,0.51,0.42,0.39,0.35,0.07,0.35,0.46,0
scen_000054,inc_scen_000054_01,consumer_8,kafka_consumer_8,cpu_saturation,0.49,0.19,0.3,0.29,0.06,0.63,0.26,0
scen_000054,inc_scen_000054_01,consumer_9,kafka_consumer_9,cpu_saturation,0.67,0.88,0.42,0.41,0.6,0.25,0.4,0
scen_000054,inc_scen_000054_01,consumer_10,kafka_consumer_10,cpu_saturation,0.81,0.16,0.53,0.18,0.57,0.49,0.2,0
scen_000054,inc_scen_000054_01,consumer_11,kafka_consumer_11,cpu_saturation,0.71,0.84,0.49,0.8,0.07,0.43,0.28,0
scen_000054,inc_scen_000054_01,consumer_12,kafka_consumer_12,cpu_saturation,0.32,0.33,0.32,0.25,0.51,0.36,0.1,0
scen_000054,inc_scen_000054_01,consumer_13,kafka_consumer_13,network_latency,0.35,0.61,0.36,0.11,0.52,0.16,0.07,0
scen_000054,inc_scen_000054_01,consumer_14,kafka_consumer_14,cpu_saturation,0.51,0.35,0.53,0.63,0.37,0.32,0.21,0
scen_000054,inc_scen_000054_01,consumer_15,kafka_consumer_15,cpu_saturation,0.41,0.13,0.15,0.66,0.56,0.74,0.46,0
scen_000054,inc_scen_000054_01,consumer_16,kafka_consumer_16,network_latency,0.38,0.52,0.17,0.65,0.37,0.51,0.44,0
scen_000054,inc_scen_000054_01,consumer_17,kafka_consumer_17,slow_query,0.71,0.81,0.33,0.23,0.21,0.37,0.43,0
scen_000054,inc_scen_000054_01,consumer_18,kafka_consumer_18,network_latency,0.64,0.52,0.58,0.24,0.07,0.72,0.43,0
scen_000054,inc_scen_000054_01,consumer_19,kafka_consumer_19,network_latency,0.65,0.62,0.48,0.39,0.07,0.71,0.27,0
scen_000054,inc_scen_000054_01,consumer_20,kafka_consumer_20,cpu_saturation,0.79,0.55,0.39,0.28,0.46,0.52,0.3,0
scen_000054,inc_scen_000054_01,consumer_21,kafka_consumer_21,cpu_saturation,0.6,0.82,0.4,0.51,0.3,0.61,0.32,0
scen_000054,inc_scen_000054_01,consumer_22,kafka_consumer_22,slow_query,0.15,0.36,0.53,0.6,0.46,0.5,0.23,0
scen_000054,inc_scen_000054_01,consumer_23,kafka_consumer_23,cpu_saturation,0.14,0.15,0.41,0.49,0.21,0.64,0.27,0
scen_000054,inc_scen_000054_01,consumer_24,kafka_consumer_24,network_latency,0.34,0.53,0.55,0.18,0.58,0.24,0.15,0
scen_000054,inc_scen_000054_01,consumer_25,kafka_consumer_25,slow_query,0.6,0.11,0.6,0.41,0.26,0.61,0.12,0
scen_000054,inc_scen_000054_01,consumer_26,kafka_consumer_26,slow_query,0.54,0.15,0.43,0.3,0.66,0.41,0.17,0
scen_000054,inc_scen_000054_01,consumer_27,kafka_consumer_27,cpu_saturation,0.66,0.4,0.14,0.13,0.18,0.82,0.24,0
scen_000054,inc_scen_000054_01,consumer_28,kafka_consumer_28,slow_query,0.69,0.59,0.27,0.62,0.36,0.82,0.39,0
scen_000054,inc_scen_000054_01,consumer_29,kafka_consumer_29,cpu_saturation,0.63,0.6,0.23,0.53,0.59,0.18,0.15,0
scen_000054,inc_scen_000054_01,consumer_30,kafka_consumer_30,slow_query,0.32,0.55,0.42,0.48,0.45,0.11,0.25,0
scen_000054,inc_scen_000054_01,consumer_31,kafka_consumer_31,dns_failure,0.86,0.94,0.87,0.87,0.88,0.87,0.89,1
scen_000054,inc_scen_000054_01,consumer_32,kafka_consumer_32,network_latency,0.47,0.4,0.53,0.78,0.55,0.6,0.42,0
scen_000054,inc_scen_000054_01,consumer_33,kafka_consumer_33,cpu_saturation,0.37,0.35,0.53,0.76,0.28,0.79,0.49,0
scen_000054,inc_scen_000054_01,consumer_34,kafka_consumer_34,cpu_saturation,0.37,0.14,0.52,0.33,0.38,0.36,0.37,0
scen_000054,inc_scen_000054_01,consumer_35,kafka_consumer_35,cpu_saturation,0.33,0.39,0.2,0.28,0.32,0.71,0.44,0
scen_000054,inc_scen_000054_01,consumer_36,kafka_consumer_36,cpu_saturation,0.55,0.5,0.47,0.47,0.68,0.21,0.08,0
scen_000054,inc_scen_000054_01,consumer_37,kafka_consumer_37,cpu_saturation,0.55,0.1,0.54,0.16,0.7,0.62,0.06,0
scen_000054,inc_scen_000054_01,consumer_38,kafka_consumer_38,slow_query,0.79,0.56,0.46,0.22,0.54,0.44,0.21,0
scen_000054,inc_scen_000054_01,consumer_39,kafka_consumer_39,network_latency,0.71,0.48,0.33,0.63,0.68,0.1,0.3,0
scen_000054,inc_scen_000054_01,consumer_40,kafka_consumer_40,cpu_saturation,0.38,0.31,0.37,0.29,0.54,0.3,0.47,0
scen_000054,inc_scen_000054_01,consumer_41,kafka_consumer_41,slow_query,0.17,0.49,0.22,0.12,0.44,0.24,0.13,0
scen_000054,inc_scen_000054_01,consumer_42,kafka_consumer_42,slow_query,0.32,0.88,0.57,0.13,0.65,0.49,0.41,0
scen_000057,inc_scen_000057_01,gw_01,api_gateway,slow_query,0.83,0.33,0.57,0.73,0.37,0.13,0.34,0
scen_000057,inc_scen_000057_01,auth_01,auth_service,slow_query,0.2,0.82,0.54,0.55,0.54,0.24,0.26,0
scen_000057,inc_scen_000057_01,order_01,order_service,network_latency,0.37,0.31,0.59,0.2,0.59,0.21,0.18,0
scen_000057,inc_scen_000057_01,pay_01,payment_service,slow_query,0.4,0.69,0.18,0.43,0.47,0.15,0.44,0
scen_000057,inc_scen_000057_01,inv_01,inventory_service,cpu_saturation,0.63,0.6,0.31,0.37,0.56,0.71,0.44,0
scen_000057,inc_scen_000057_01,db_master,postgresql,network_latency,0.57,0.36,0.26,0.45,0.35,0.45,0.38,0
scen_000057,inc_scen_000057_01,cache_01,redis,cpu_saturation,0.19,0.19,0.4,0.67,0.25,0.51,0.43,0
scen_000057,inc_scen_000057_01,mq_01,kafka,slow_query,0.72,0.64,0.37,0.18,0.52,0.79,0.07,0
scen_000057,inc_scen_000057_01,ecom_aux_1,user_service_1,network_latency,0.12,0.24,0.29,0.76,0.29,0.37,0.32,0
scen_000057,inc_scen_000057_01,ecom_aux_2,user_service_2,slow_query,0.35,0.61,0.34,0.39,0.54,0.69,0.25,0
scen_000057,inc_scen_000057_01,ecom_aux_3,user_service_3,slow_query,0.5,0.32,0.33,0.26,0.27,0.59,0.08,0
scen_000057,inc_scen_000057_01,ecom_aux_4,user_service_4,slow_query,0.74,0.71,0.17,0.61,0.55,0.24,0.31,0
scen_000057,inc_scen_000057_01,ecom_aux_5,user_service_5,cpu_saturation,0.12,0.7,0.3,0.8,0.45,0.36,0.31,0
scen_000057,inc_scen_000057_01,ecom_aux_6,user_service_6,network_latency,0.47,0.7,0.38,0.72,0.68,0.53,0.38,0
scen_000057,inc_scen_000057_01,ecom_aux_7,user_service_7,network_latency,0.48,0.24,0.18,0.12,0.6,0.19,0.29,0
scen_000057,inc_scen_000057_01,ecom_aux_8,user_service_8,network_latency,0.22,0.37,0.49,0.23,0.16,0.51,0.29,0
scen_000057,inc_scen_000057_01,ecom_aux_9,user_service_9,network_latency,0.47,0.46,0.31,0.74,0.09,0.22,0.34,0
scen_000057,inc_scen_000057_01,ecom_aux_10,user_service_10,network_latency,0.3,0.26,0.4,0.3,0.65,0.72,0.17,0
scen_000057,inc_scen_000057_01,ecom_aux_11,user_service_11,database_connection_exhaustion,0.84,0.71,0.95,0.74,0.95,0.79,0.86,1
scen_000057,inc_scen_000057_01,ecom_aux_12,user_service_12,network_latency,0.6,0.85,0.48,0.26,0.06,0.51,0.47,0
scen_000057,inc_scen_000057_01,ecom_aux_13,user_service_13,slow_query,0.55,0.17,0.58,0.3,0.41,0.7,0.3,0
scen_000057,inc_scen_000057_01,ecom_aux_14,user_service_14,network_latency,0.28,0.15,0.48,0.72,0.4,0.12,0.25,0
scen_000057,inc_scen_000057_01,ecom_aux_15,user_service_15,network_latency,0.6,0.82,0.27,0.72,0.7,0.27,0.29,0
scen_000057,inc_scen_000057_01,ecom_aux_16,user_service_16,cpu_saturation,0.59,0.86,0.39,0.38,0.27,0.69,0.08,0
scen_000057,inc_scen_000057_01,ecom_aux_17,user_service_17,network_latency,0.39,0.14,0.6,0.68,0.18,0.14,0.24,0
scen_000057,inc_scen_000057_01,ecom_aux_18,user_service_18,cpu_saturation,0.59,0.5,0.12,0.52,0.22,0.66,0.15,0
scen_000057,inc_scen_000057_01,ecom_aux_19,user_service_19,slow_query,0.57,0.78,0.14,0.53,0.31,0.48,0.33,0
scen_000057,inc_scen_000057_01,ecom_aux_20,user_service_20,cpu_saturation,0.28,0.14,0.6,0.17,0.39,0.49,0.28,0
scen_000057,inc_scen_000057_01,ecom_aux_21,user_service_21,cpu_saturation,0.74,0.65,0.22,0.71,0.37,0.57,0.14,0
scen_000057,inc_scen_000057_01,ecom_aux_22,user_service_22,network_latency,0.82,0.52,0.2,0.63,0.17,0.68,0.35,0
scen_000057,inc_scen_000057_01,ecom_aux_23,user_service_23,network_latency,0.73,0.76,0.36,0.48,0.11,0.18,0.36,0
scen_000057,inc_scen_000057_01,ecom_aux_24,user_service_24,cpu_saturation,0.43,0.72,0.18,0.35,0.13,0.42,0.24,0
scen_000057,inc_scen_000057_01,ecom_aux_25,user_service_25,cpu_saturation,0.47,0.36,0.52,0.6,0.3,0.29,0.35,0
scen_000057,inc_scen_000057_01,ecom_aux_26,user_service_26,cpu_saturation,0.45,0.22,0.4,0.63,0.43,0.32,0.5,0
scen_000057,inc_scen_000057_01,ecom_aux_27,user_service_27,network_latency,0.8,0.16,0.21,0.4,0.12,0.17,0.48,0
scen_000057,inc_scen_000057_01,ecom_aux_28,user_service_28,slow_query,0.69,0.68,0.25,0.33,0.35,0.24,0.42,0
scen_000057,inc_scen_000057_01,ecom_aux_29,user_service_29,slow_query,0.17,0.48,0.43,0.75,0.09,0.26,0.44,0
scen_000058,inc_scen_000058_01,gw_01,api_gateway,cpu_saturation,0.82,0.13,0.15,0.27,0.69,0.68,0.26,0
