scenario_id,alert_a_id,alert_b_id,time_difference_seconds,same_service,same_trace,same_request,same_metric_family,same_severity,dependency_exists,topological_distance,upstream_downstream_relation,semantic_similarity,temporal_overlap,same_incident
scen_000050,alt_scen_000050_00033,alt_scen_000050_00035,40.0,1,0,0,1,1,0,0,0,0.15,1,1
scen_000050,alt_scen_000050_00033,alt_scen_000050_00036,50.0,1,0,0,1,1,0,0,0,0.23,1,1
scen_000050,alt_scen_000050_00033,alt_scen_000050_00037,50.0,1,0,0,0,0,0,0,0,0.38,1,1
scen_000050,alt_scen_000050_00033,alt_scen_000050_00038,70.0,1,0,0,1,1,0,0,0,0.48,1,1
scen_000050,alt_scen_000050_00033,alt_scen_000050_00040,88.07,1,0,0,1,1,0,0,0,0.9,1,1
scen_000050,alt_scen_000050_00033,alt_scen_000050_00039,90.0,1,0,0,1,1,0,0,0,0.38,1,1
scen_000050,alt_scen_000050_00033,alt_scen_000050_00041,100.0,1,0,0,0,0,0,0,0,0.52,1,1
scen_000050,alt_scen_000050_00033,alt_scen_000050_00042,110.0,1,0,0,0,0,0,0,0,0.8,1,1
scen_000050,alt_scen_000050_00034,alt_scen_000050_00035,30.0,1,0,0,1,1,0,0,0,0.32,1,1
scen_000050,alt_scen_000050_00034,alt_scen_000050_00036,40.0,1,0,0,1,1,0,0,0,0.74,1,1
scen_000050,alt_scen_000050_00034,alt_scen_000050_00037,40.0,1,0,0,0,0,0,0,0,0.18,1,1
scen_000050,alt_scen_000050_00034,alt_scen_000050_00038,60.0,1,0,0,1,1,0,0,0,0.23,1,1
scen_000050,alt_scen_000050_00034,alt_scen_000050_00040,78.07,1,0,0,1,1,0,0,0,0.29,1,1
scen_000050,alt_scen_000050_00034,alt_scen_000050_00039,80.0,1,0,0,1,1,0,0,0,0.57,1,1
scen_000050,alt_scen_000050_00034,alt_scen_000050_00041,90.0,1,0,0,0,0,0,0,0,0.8,1,1
scen_000050,alt_scen_000050_00034,alt_scen_000050_00042,100.0,1,0,0,0,0,0,0,0,0.85,1,1
scen_000050,alt_scen_000050_00034,alt_scen_000050_00065,104.0,0,0,0,0,0,1,1,1,0.13,1,0
scen_000050,alt_scen_000050_00035,alt_scen_000050_00036,10.0,1,0,0,1,1,0,0,0,0.69,1,1
scen_000050,alt_scen_000050_00035,alt_scen_000050_00037,10.0,1,0,0,0,0,0,0,0,0.53,1,1
scen_000050,alt_scen_000050_00035,alt_scen_000050_00038,30.0,1,0,0,1,1,0,0,0,0.66,1,1
scen_000050,alt_scen_000050_00035,alt_scen_000050_00040,48.07,1,0,0,1,1,0,0,0,0.89,1,1
scen_000050,alt_scen_000050_00035,alt_scen_000050_00039,50.0,1,0,0,1,1,0,0,0,0.59,1,1
scen_000050,alt_scen_000050_00035,alt_scen_000050_00041,60.0,1,0,0,0,0,0,0,0,0.22,1,1
scen_000050,alt_scen_000050_00035,alt_scen_000050_00042,70.0,1,0,0,0,0,0,0,0,0.7,1,1
scen_000050,alt_scen_000050_00035,alt_scen_000050_00065,74.0,0,0,0,0,0,1,1,1,0.69,1,0
scen_000050,alt_scen_000050_00035,alt_scen_000050_00043,80.0,1,0,0,0,0,0,0,0,0.49,1,1
scen_000050,alt_scen_000050_00036,alt_scen_000050_00037,0.0,1,0,0,0,0,0,0,0,0.43,1,1
scen_000050,alt_scen_000050_00036,alt_scen_000050_00038,20.0,1,0,0,1,1,0,0,0,0.1,1,1
scen_000050,alt_scen_000050_00036,alt_scen_000050_00040,38.07,1,0,0,1,1,0,0,0,0.83,1,1
scen_000050,alt_scen_000050_00036,alt_scen_000050_00039,40.0,1,0,0,1,1,0,0,0,0.8,1,1
scen_000050,alt_scen_000050_00036,alt_scen_000050_00041,50.0,1,0,0,0,0,0,0,0,0.84,1,1
scen_000050,alt_scen_000050_00036,alt_scen_000050_00042,60.0,1,0,0,0,0,0,0,0,0.72,1,1
scen_000050,alt_scen_000050_00036,alt_scen_000050_00065,64.0,0,0,0,0,0,1,1,1,0.89,1,0
scen_000050,alt_scen_000050_00036,alt_scen_000050_00043,70.0,1,0,0,0,0,0,0,0,0.63,1,1
scen_000050,alt_scen_000050_00036,alt_scen_000050_00044,71.49,1,0,0,0,0,0,0,0,0.18,1,1
scen_000050,alt_scen_000050_00037,alt_scen_000050_00038,20.0,1,0,0,0,0,0,0,0,0.21,1,1
scen_000050,alt_scen_000050_00037,alt_scen_000050_00040,38.07,1,0,0,0,0,0,0,0,0.56,1,1
scen_000050,alt_scen_000050_00037,alt_scen_000050_00039,40.0,1,0,0,0,0,0,0,0,0.16,1,1
scen_000050,alt_scen_000050_00037,alt_scen_000050_00041,50.0,1,0,0,1,1,0,0,0,0.81,1,1
scen_000050,alt_scen_000050_00037,alt_scen_000050_00042,60.0,1,0,0,1,1,0,0,0,0.84,1,1
scen_000050,alt_scen_000050_00037,alt_scen_000050_00065,64.0,0,0,0,0,1,1,1,1,0.52,1,0
scen_000050,alt_scen_000050_00037,alt_scen_000050_00043,70.0,1,0,0,1,1,0,0,0,0.62,1,1
scen_000050,alt_scen_000050_00037,alt_scen_000050_00044,71.49,1,0,0,1,1,0,0,0,0.52,1,1
scen_000050,alt_scen_000050_00037,alt_scen_000050_00045,80.0,1,0,0,0,0,0,0,0,0.86,1,1
scen_000050,alt_scen_000050_00038,alt_scen_000050_00040,18.07,1,0,0,1,1,0,0,0,0.9,1,1
scen_000050,alt_scen_000050_00038,alt_scen_000050_00039,20.0,1,0,0,1,1,0,0,0,0.82,1,1
scen_000050,alt_scen_000050_00038,alt_scen_000050_00041,30.0,1,0,0,0,0,0,0,0,0.62,1,1
scen_000050,alt_scen_000050_00038,alt_scen_000050_00042,40.0,1,0,0,0,0,0,0,0,0.44,1,1
scen_000050,alt_scen_000050_00038,alt_scen_000050_00065,44.0,0,0,0,0,0,1,1,1,0.25,1,0
scen_000050,alt_scen_000050_00038,alt_scen_000050_00043,50.0,1,0,0,0,0,0,0,0,0.26,1,1
scen_000050,alt_scen_000050_00038,alt_scen_000050_00044,51.49,1,0,0,0,0,0,0,0,0.6,1,1
scen_000050,alt_scen_000050_00038,alt_scen_000050_00045,60.0,1,0,0,1,1,0,0,0,0.88,1,1
scen_000050,alt_scen_000050_00038,alt_scen_000050_00046,80.0,1,0,0,0,0,0,0,0,0.8,1,1
scen_000050,alt_scen_000050_00040,alt_scen_000050_00039,1.93,1,0,0,1,1,0,0,0,0.17,1,1
scen_000050,alt_scen_000050_00040,alt_scen_000050_00041,11.93,1,0,0,0,0,0,0,0,0.27,1,1
scen_000050,alt_scen_000050_00040,alt_scen_000050_00042,21.93,1,0,0,0,0,0,0,0,0.56,1,1
scen_000050,alt_scen_000050_00040,alt_scen_000050_00065,25.93,0,0,0,0,0,1,1,1,0.73,1,0
scen_000050,alt_scen_000050_00040,alt_scen_000050_00043,31.93,1,0,0,0,0,0,0,0,0.35,1,1
scen_000050,alt_scen_000050_00040,alt_scen_000050_00044,33.43,1,0,0,0,0,0,0,0,0.71,1,1
scen_000050,alt_scen_000050_00040,alt_scen_000050_00045,41.93,1,0,0,1,1,0,0,0,0.82,1,1
scen_000050,alt_scen_000050_00040,alt_scen_000050_00046,61.93,1,0,0,0,0,0,0,0,0.35,1,1
scen_000050,alt_scen_000050_00040,alt_scen_000050_00047,71.93,1,0,0,0,0,0,0,0,0.4,1,1
scen_000050,alt_scen_000050_00039,alt_scen_000050_00041,10.0,1,0,0,0,0,0,0,0,0.37,1,1
scen_000050,alt_scen_000050_00039,alt_scen_000050_00042,20.0,1,0,0,0,0,0,0,0,0.78,1,1
scen_000050,alt_scen_000050_00039,alt_scen_000050_00065,24.0,0,0,0,0,0,1,1,1,0.43,1,0
scen_000050,alt_scen_000050_00039,alt_scen_000050_00043,30.0,1,0,0,0,0,0,0,0,0.74,1,1
scen_000050,alt_scen_000050_00039,alt_scen_000050_00044,31.49,1,0,0,0,0,0,0,0,0.46,1,1
scen_000050,alt_scen_000050_00039,alt_scen_000050_00045,40.0,1,0,0,1,1,0,0,0,0.74,1,1
scen_000050,alt_scen_000050_00039,alt_scen_000050_00046,60.0,1,0,0,0,0,0,0,0,0.73,1,1
scen_000050,alt_scen_000050_00039,alt_scen_000050_00047,70.0,1,0,0,0,0,0,0,0,0.88,1,1
scen_000050,alt_scen_000050_00039,alt_scen_000050_00049,85.88,1,0,0,0,0,0,0,0,0.22,1,1
scen_000050,alt_scen_000050_00041,alt_scen_000050_00042,10.0,1,0,0,1,1,0,0,0,0.45,1,1
scen_000050,alt_scen_000050_00041,alt_scen_000050_00065,14.0,0,0,0,0,1,1,1,1,0.85,1,0
scen_000050,alt_scen_000050_00041,alt_scen_000050_00043,20.0,1,0,0,1,1,0,0,0,0.55,1,1
scen_000050,alt_scen_000050_00041,alt_scen_000050_00044,21.49,1,0,0,1,1,0,0,0,0.55,1,1
scen_000050,alt_scen_000050_00041,alt_scen_000050_00045,30.0,1,0,0,0,0,0,0,0,0.26,1,1
scen_000050,alt_scen_000050_00041,alt_scen_000050_00046,50.0,1,0,0,1,1,0,0,0,0.17,1,1
scen_000050,alt_scen_000050_00041,alt_scen_000050_00047,60.0,1,0,0,1,1,0,0,0,0.19,1,1
scen_000050,alt_scen_000050_00041,alt_scen_000050_00049,75.88,1,0,0,1,1,0,0,0,0.86,1,1
scen_000050,alt_scen_000050_00041,alt_scen_000050_00048,80.0,1,0,0,1,1,0,0,0,0.23,1,1
scen_000050,alt_scen_000050_00042,alt_scen_000050_00065,4.0,0,0,0,0,1,1,1,1,0.89,1,0
scen_000050,alt_scen_000050_00042,alt_scen_000050_00043,10.0,1,0,0,1,1,0,0,0,0.25,1,1
scen_000050,alt_scen_000050_00042,alt_scen_000050_00044,11.49,1,0,0,1,1,0,0,0,0.82,1,1
scen_000050,alt_scen_000050_00042,alt_scen_000050_00045,20.0,1,0,0,0,0,0,0,0,0.59,1,1
scen_000050,alt_scen_000050_00042,alt_scen_000050_00046,40.0,1,0,0,1,1,0,0,0,0.53,1,1
scen_000050,alt_scen_000050_00042,alt_scen_000050_00047,50.0,1,0,0,1,1,0,0,0,0.38,1,1
scen_000050,alt_scen_000050_00042,alt_scen_000050_00049,65.88,1,0,0,1,1,0,0,0,0.6,1,1
scen_000050,alt_scen_000050_00042,alt_scen_000050_00048,70.0,1,0,0,1,1,0,0,0,0.84,1,1
scen_000050,alt_scen_000050_00042,alt_scen_000050_00050,100.0,1,0,0,1,1,0,0,0,0.33,1,1
scen_000050,alt_scen_000050_00065,alt_scen_000050_00043,6.0,0,0,0,0,1,1,1,-1,0.2,1,0
scen_000050,alt_scen_000050_00065,alt_scen_000050_00044,7.49,0,0,0,0,1,1,1,-1,0.5,1,0
scen_000050,alt_scen_000050_00065,alt_scen_000050_00045,16.0,0,0,0,0,0,1,1,-1,0.47,1,0
scen_000050,alt_scen_000050_00065,alt_scen_000050_00046,36.0,0,0,0,0,1,1,1,-1,0.74,1,0
scen_000050,alt_scen_000050_00065,alt_scen_000050_00047,46.0,0,0,0,0,1,1,1,-1,0.14,1,0
scen_000050,alt_scen_000050_00065,alt_scen_000050_00049,61.88,0,0,0,0,1,1,1,-1,0.23,1,0
scen_000050,alt_scen_000050_00065,alt_scen_000050_00048,66.0,0,0,0,0,1,1,1,-1,0.34,1,0
scen_000050,alt_scen_000050_00065,alt_scen_000050_00050,96.0,0,0,0,0,1,1,1,-1,0.45,1,0
scen_000050,alt_scen_000050_00065,alt_scen_000050_00051,106.0,0,0,0,0,0,1,1,-1,0.61,1,0
scen_000050,alt_scen_000050_00043,alt_scen_000050_00044,1.49,1,0,0,1,1,0,0,0,0.37,1,1
scen_000050,alt_scen_000050_00043,alt_scen_000050_00045,10.0,1,0,0,0,0,0,0,0,0.88,1,1
scen_000050,alt_scen_000050_00043,alt_scen_000050_00046,30.0,1,0,0,1,1,0,0,0,0.38,1,1
scen_000050,alt_scen_000050_00043,alt_scen_000050_00047,40.0,1,0,0,1,1,0,0,0,0.9,1,1
scen_000050,alt_scen_000050_00043,alt_scen_000050_00049,55.88,1,0,0,1,1,0,0,0,0.78,1,1
scen_000050,alt_scen_000050_00043,alt_scen_000050_00048,60.0,1,0,0,1,1,0,0,0,0.65,1,1
scen_000050,alt_scen_000050_00043,alt_scen_000050_00050,90.0,1,0,0,1,1,0,0,0,0.65,1,1
scen_000050,alt_scen_000050_00043,alt_scen_000050_00051,100.0,1,0,0,0,0,0,0,0,0.72,1,1
scen_000050,alt_scen_000050_00043,alt_scen_000050_00052,130.0,1,0,0,0,0,0,0,0,0.46,1,1
scen_000050,alt_scen_000050_00044,alt_scen_000050_00045,8.51,1,0,0,0,0,0,0,0,0.53,1,1
scen_000050,alt_scen_000050_00044,alt_scen_000050_00046,28.51,1,0,0,1,1,0,0,0,0.78,1,1
scen_000050,alt_scen_000050_00044,alt_scen_000050_00047,38.51,1,0,0,1,1,0,0,0,0.33,1,1
scen_000050,alt_scen_000050_00044,alt_scen_000050_00049,54.39,1,0,0,1,1,0,0,0,0.76,1,1
scen_000050,alt_scen_000050_00044,alt_scen_000050_00048,58.51,1,0,0,1,1,0,0,0,0.27,1,1
scen_000050,alt_scen_000050_00044,alt_scen_000050_00050,88.51,1,0,0,1,1,0,0,0,0.81,1,1
scen_000050,alt_scen_000050_00044,alt_scen_000050_00051,98.51,1,0,0,0,0,0,0,0,0.13,1,1
scen_000050,alt_scen_000050_00044,alt_scen_000050_00052,128.51,1,0,0,0,0,0,0,0,0.28,1,1
scen_000050,alt_scen_000050_00044,alt_scen_000050_00054,136.78,1,0,0,1,1,0,0,0,0.46,1,1
scen_000050,alt_scen_000050_00045,alt_scen_000050_00046,20.0,1,0,0,0,0,0,0,0,0.47,1,1
scen_000050,alt_scen_000050_00045,alt_scen_000050_00047,30.0,1,0,0,0,0,0,0,0,0.19,1,1
scen_000050,alt_scen_000050_00045,alt_scen_000050_00049,45.88,1,0,0,0,0,0,0,0,0.79,1,1
scen_000050,alt_scen_000050_00045,alt_scen_000050_00048,50.0,1,0,0,0,0,0,0,0,0.72,1,1
scen_000050,alt_scen_000050_00045,alt_scen_000050_00050,80.0,1,0,0,0,0,0,0,0,0.36,1,1
scen_000050,alt_scen_000050_00045,alt_scen_000050_00051,90.0,1,0,0,1,1,0,0,0,0.75,1,1
scen_000050,alt_scen_000050_00045,alt_scen_000050_00052,120.0,1,0,0,1,1,0,0,0,0.56,1,1
scen_000050,alt_scen_000050_00045,alt_scen_000050_00054,128.27,1,0,0,0,0,0,0,0,0.8,1,1
scen_000050,alt_scen_000050_00045,alt_scen_000050_00053,130.0,1,0,0,0,0,0,0,0,0.85,1,1
scen_000050,alt_scen_000050_00046,alt_scen_000050_00047,10.0,1,0,0,1,1,0,0,0,0.31,1,1
scen_000050,alt_scen_000050_00046,alt_scen_000050_00049,25.88,1,0,0,1,1,0,0,0,0.72,1,1
scen_000050,alt_scen_000050_00046,alt_scen_000050_00048,30.0,1,0,0,1,1,0,0,0,0.53,1,1
scen_000050,alt_scen_000050_00046,alt_scen_000050_00050,60.0,1,0,0,1,1,0,0,0,0.77,1,1
scen_000050,alt_scen_000050_00046,alt_scen_000050_00051,70.0,1,0,0,0,0,0,0,0,0.1,1,1
scen_000050,alt_scen_000050_00046,alt_scen_000050_00052,100.0,1,0,0,0,0,0,0,0,0.89,1,1
scen_000050,alt_scen_000050_00046,alt_scen_000050_00054,108.27,1,0,0,1,1,0,0,0,0.12,1,1
scen_000050,alt_scen_000050_00046,alt_scen_000050_00053,110.0,1,0,0,1,1,0,0,0,0.51,1,1
scen_000050,alt_scen_000050_00046,alt_scen_000050_00056,115.88,1,0,0,0,0,0,0,0,0.1,1,1
scen_000050,alt_scen_000050_00047,alt_scen_000050_00049,15.88,1,0,0,1,1,0,0,0,0.4,1,1
scen_000050,alt_scen_000050_00047,alt_scen_000050_00048,20.0,1,0,0,1,1,0,0,0,0.3,1,1
scen_000050,alt_scen_000050_00047,alt_scen_000050_00050,50.0,1,0,0,1,1,0,0,0,0.55,1,1
scen_000050,alt_scen_000050_00047,alt_scen_000050_00051,60.0,1,0,0,0,0,0,0,0,0.36,1,1
scen_000050,alt_scen_000050_00047,alt_scen_000050_00052,90.0,1,0,0,0,0,0,0,0,0.12,1,1
scen_000050,alt_scen_000050_00047,alt_scen_000050_00054,98.27,1,0,0,1,1,0,0,0,0.17,1,1
scen_000050,alt_scen_000050_00047,alt_scen_000050_00053,100.0,1,0,0,1,1,0,0,0,0.2,1,1
scen_000050,alt_scen_000050_00047,alt_scen_000050_00056,105.88,1,0,0,0,0,0,0,0,0.23,1,1
scen_000050,alt_scen_000050_00047,alt_scen_000050_00055,110.0,1,0,0,0,0,0,0,0,0.3,1,1
scen_000050,alt_scen_000050_00049,alt_scen_000050_00048,4.12,1,0,0,1,1,0,0,0,0.69,1,1
scen_000050,alt_scen_000050_00049,alt_scen_000050_00050,34.12,1,0,0,1,1,0,0,0,0.82,1,1
scen_000050,alt_scen_000050_00049,alt_scen_000050_00051,44.12,1,0,0,0,0,0,0,0,0.19,1,1
scen_000050,alt_scen_000050_00049,alt_scen_000050_00052,74.12,1,0,0,0,0,0,0,0,0.36,1,1
scen_000050,alt_scen_000050_00049,alt_scen_000050_00054,82.39,1,0,0,1,1,0,0,0,0.13,1,1
scen_000050,alt_scen_000050_00049,alt_scen_000050_00053,84.12,1,0,0,1,1,0,0,0,0.58,1,1
scen_000050,alt_scen_000050_00049,alt_scen_000050_00056,90.0,1,0,0,0,0,0,0,0,0.2,1,1
scen_000050,alt_scen_000050_00049,alt_scen_000050_00055,94.12,1,0,0,0,0,0,0,0,0.59,1,1
scen_000050,alt_scen_000050_00049,alt_scen_000050_00059,111.44,1,0,0,1,1,0,0,0,0.15,1,1
scen_000050,alt_scen_000050_00048,alt_scen_000050_00050,30.0,1,0,0,1,1,0,0,0,0.37,1,1
scen_000050,alt_scen_000050_00048,alt_scen_000050_00051,40.0,1,0,0,0,0,0,0,0,0.33,1,1
scen_000050,alt_scen_000050_00048,alt_scen_000050_00052,70.0,1,0,0,0,0,0,0,0,0.85,1,1
scen_000050,alt_scen_000050_00048,alt_scen_000050_00054,78.27,1,0,0,1,1,0,0,0,0.25,1,1
scen_000050,alt_scen_000050_00048,alt_scen_000050_00053,80.0,1,0,0,1,1,0,0,0,0.48,1,1
scen_000050,alt_scen_000050_00048,alt_scen_000050_00056,85.88,1,0,0,0,0,0,0,0,0.27,1,1
scen_000050,alt_scen_000050_00048,alt_scen_000050_00055,90.0,1,0,0,0,0,0,0,0,0.17,1,1
scen_000050,alt_scen_000050_00048,alt_scen_000050_00059,107.33,1,0,0,1,1,0,0,0,0.52,1,1
scen_000050,alt_scen_000050_00048,alt_scen_000050_00057,110.0,1,0,0,0,0,0,0,0,0.54,1,1
scen_000050,alt_scen_000050_00050,alt_scen_000050_00051,10.0,1,0,0,0,0,0,0,0,0.37,1,1
scen_000050,alt_scen_000050_00050,alt_scen_000050_00052,40.0,1,0,0,0,0,0,0,0,0.62,1,1
scen_000050,alt_scen_000050_00050,alt_scen_000050_00054,48.27,1,0,0,1,1,0,0,0,0.67,1,1
scen_000050,alt_scen_000050_00050,alt_scen_000050_00053,50.0,1,0,0,1,1,0,0,0,0.79,1,1
scen_000050,alt_scen_000050_00050,alt_scen_000050_00056,55.88,1,0,0,0,0,0,0,0,0.32,1,1
scen_000050,alt_scen_000050_00050,alt_scen_000050_00055,60.0,1,0,0,0,0,0,0,0,0.52,1,1
scen_000050,alt_scen_000050_00050,alt_scen_000050_00059,77.33,1,0,0,1,1,0,0,0,0.51,1,1
scen_000050,alt_scen_000050_00050,alt_scen_000050_00057,80.0,1,0,0,0,0,0,0,0,0.36,1,1
scen_000050,alt_scen_000050_00050,alt_scen_000050_00058,80.0,1,0,0,1,1,0,0,0,0.27,1,1
scen_000050,alt_scen_000050_00051,alt_scen_000050_00052,30.0,1,0,0,1,1,0,0,0,0.12,1,1
scen_000050,alt_scen_000050_00051,alt_scen_000050_00054,38.27,1,0,0,0,0,0,0,0,0.8,1,1
scen_000050,alt_scen_000050_00051,alt_scen_000050_00053,40.0,1,0,0,0,0,0,0,0,0.73,1,1
scen_000050,alt_scen_000050_00051,alt_scen_000050_00056,45.88,1,0,0,1,1,0,0,0,0.6,1,1
scen_000050,alt_scen_000050_00051,alt_scen_000050_00055,50.0,1,0,0,1,1,0,0,0,0.52,1,1
scen_000050,alt_scen_000050_00051,alt_scen_000050_00059,67.33,1,0,0,0,0,0,0,0,0.6,1,1
scen_000050,alt_scen_000050_00051,alt_scen_000050_00057,70.0,1,0,0,1,1,0,0,0,0.55,1,1
scen_000050,alt_scen_000050_00051,alt_scen_000050_00058,70.0,1,0,0,0,0,0,0,0,0.81,1,1
scen_000050,alt_scen_000050_00052,alt_scen_000050_00054,8.27,1,0,0,0,0,0,0,0,0.64,1,1
scen_000050,alt_scen_000050_00052,alt_scen_000050_00053,10.0,1,0,0,0,0,0,0,0,0.26,1,1
scen_000050,alt_scen_000050_00052,alt_scen_000050_00056,15.88,1,0,0,1,1,0,0,0,0.34,1,1
scen_000050,alt_scen_000050_00052,alt_scen_000050_00055,20.0,1,0,0,1,1,0,0,0,0.13,1,1
scen_000050,alt_scen_000050_00052,alt_scen_000050_00059,37.33,1,0,0,0,0,0,0,0,0.75,1,1
scen_000050,alt_scen_000050_00052,alt_scen_000050_00057,40.0,1,0,0,1,1,0,0,0,0.61,1,1
scen_000050,alt_scen_000050_00052,alt_scen_000050_00058,40.0,1,0,0,0,0,0,0,0,0.3,1,1
scen_000050,alt_scen_000050_00054,alt_scen_000050_00053,1.73,1,0,0,1,1,0,0,0,0.57,1,1
scen_000050,alt_scen_000050_00054,alt_scen_000050_00056,7.61,1,0,0,0,0,0,0,0,0.19,1,1
scen_000050,alt_scen_000050_00054,alt_scen_000050_00055,11.73,1,0,0,0,0,0,0,0,0.36,1,1
scen_000050,alt_scen_000050_00054,alt_scen_000050_00059,29.05,1,0,0,1,1,0,0,0,0.5,1,1
scen_000050,alt_scen_000050_00054,alt_scen_000050_00057,31.73,1,0,0,0,0,0,0,0,0.62,1,1
scen_000050,alt_scen_000050_00054,alt_scen_000050_00058,31.73,1,0,0,1,1,0,0,0,0.22,1,1
scen_000050,alt_scen_000050_00053,alt_scen_000050_00056,5.88,1,0,0,0,0,0,0,0,0.21,1,1
scen_000050,alt_scen_000050_00053,alt_scen_000050_00055,10.0,1,0,0,0,0,0,0,0,0.13,1,1
scen_000050,alt_scen_000050_00053,alt_scen_000050_00059,27.33,1,0,0,1,1,0,0,0,0.76,1,1
scen_000050,alt_scen_000050_00053,alt_scen_000050_00057,30.0,1,0,0,0,0,0,0,0,0.19,1,1
scen_000050,alt_scen_000050_00053,alt_scen_000050_00058,30.0,1,0,0,1,1,0,0,0,0.56,1,1
scen_000050,alt_scen_000050_00056,alt_scen_000050_00055,4.12,1,0,0,1,1,0,0,0,0.28,1,1
scen_000050,alt_scen_000050_00056,alt_scen_000050_00059,21.44,1,0,0,0,0,0,0,0,0.5,1,1
scen_000050,alt_scen_000050_00056,alt_scen_000050_00057,24.12,1,0,0,1,1,0,0,0,0.79,1,1
scen_000050,alt_scen_000050_00056,alt_scen_000050_00058,24.12,1,0,0,0,0,0,0,0,0.22,1,1
scen_000050,alt_scen_000050_00055,alt_scen_000050_00059,17.33,1,0,0,0,0,0,0,0,0.4,1,1
scen_000050,alt_scen_000050_00055,alt_scen_000050_00057,20.0,1,0,0,1,1,0,0,0,0.27,1,1
scen_000050,alt_scen_000050_00055,alt_scen_000050_00058,20.0,1,0,0,0,0,0,0,0,0.42,1,1
scen_000050,alt_scen_000050_00059,alt_scen_000050_00057,2.67,1,0,0,0,0,0,0,0,0.33,1,1
scen_000050,alt_scen_000050_00059,alt_scen_000050_00058,2.67,1,0,0,1,1,0,0,0,0.56,1,1
scen_000050,alt_scen_000050_00057,alt_scen_000050_00058,0.0,1,0,0,0,0,0,0,0,0.35,1,1
scen_000051,alt_scen_000051_00002,alt_scen_000051_00005,28.0,0,0,0,1,1,0,3,0,0.25,1,0
scen_000051,alt_scen_000051_00002,alt_scen_000051_00006,504.0,0,0,0,1,1,0,3,0,0.32,0,0
scen_000051,alt_scen_000051_00002,alt_scen_000051_00003,627.0,0,0,0,1,1,0,2,0,0.14,0,0
scen_000051,alt_scen_000051_00002,alt_scen_000051_00001,714.0,0,0,0,1,1,0,2,0,0.82,0,0
scen_000051,alt_scen_000051_00002,alt_scen_000051_00004,729.0,0,0,0,1,1,0,3,0,0.75,0,0
scen_000051,alt_scen_000051_00005,alt_scen_000051_00006,476.0,0,0,0,1,1,0,2,0,0.64,0,0
scen_000051,alt_scen_000051_00005,alt_scen_000051_00003,599.0,0,0,0,1,1,1,1,-1,0.53,0,0
scen_000051,alt_scen_000051_00005,alt_scen_000051_00001,686.0,0,0,0,1,1,0,3,0,0.33,0,0
scen_000051,alt_scen_000051_00005,alt_scen_000051_00004,701.0,0,0,0,1,1,0,3,0,0.73,0,0
scen_000051,alt_scen_000051_00006,alt_scen_000051_00003,123.0,0,0,0,1,1,0,2,0,0.6,1,0
scen_000051,alt_scen_000051_00006,alt_scen_000051_00001,210.0,0,0,0,1,1,0,3,0,0.48,1,0
scen_000051,alt_scen_000051_00006,alt_scen_000051_00004,225.0,0,0,0,1,1,0,4,0,0.45,1,0
scen_000051,alt_scen_000051_00003,alt_scen_000051_00001,87.0,0,0,0,1,1,0,2,0,0.65,1,0
scen_000051,alt_scen_000051_00003,alt_scen_000051_00004,102.0,0,0,0,1,1,0,2,0,0.57,1,0
scen_000051,alt_scen_000051_00001,alt_scen_000051_00004,15.0,0,0,0,1,1,0,2,0,0.44,1,0
scen_000052,alt_scen_000052_00004,alt_scen_000052_00001,101.0,0,0,0,1,1,0,2,0,0.83,1,0
scen_000052,alt_scen_000052_00004,alt_scen_000052_00003,254.0,0,0,0,1,1,0,2,0,0.5,1,0
scen_000052,alt_scen_000052_00004,alt_scen_000052_00002,969.0,0,0,0,1,1,0,2,0,0.45,0,0
scen_000052,alt_scen_000052_00001,alt_scen_000052_00003,153.0,0,0,0,1,1,0,2,0,0.22,1,0
scen_000052,alt_scen_000052_00001,alt_scen_000052_00002,868.0,0,0,0,1,1,0,2,0,0.34,0,0
scen_000052,alt_scen_000052_00003,alt_scen_000052_00002,715.0,0,0,0,1,1,0,2,0,0.52,0,0
scen_000053,alt_scen_000053_00001,alt_scen_000053_00002,336.0,0,0,0,1,1,1,1,1,0.66,0,0
scen_000053,alt_scen_000053_00001,alt_scen_000053_00005,357.0,0,0,0,1,1,0,2,0,0.44,0,0
scen_000053,alt_scen_000053_00001,alt_scen_000053_00006,377.0,0,0,0,1,1,0,2,0,0.71,0,0
scen_000053,alt_scen_000053_00001,alt_scen_000053_00003,583.0,0,0,0,1,1,0,2,0,0.83,0,0
scen_000053,alt_scen_000053_00001,alt_scen_000053_00004,746.0,0,0,0,1,1,0,3,0,0.15,0,0
scen_000053,alt_scen_000053_00002,alt_scen_000053_00005,21.0,0,0,0,1,1,1,1,-1,0.68,1,0
scen_000053,alt_scen_000053_00002,alt_scen_000053_00006,41.0,0,0,0,1,1,1,1,-1,0.8,1,0
scen_000053,alt_scen_000053_00002,alt_scen_000053_00003,247.0,0,0,0,1,1,1,1,-1,0.35,1,0
scen_000053,alt_scen_000053_00002,alt_scen_000053_00004,410.0,0,0,0,1,1,0,3,0,0.89,0,0
scen_000053,alt_scen_000053_00005,alt_scen_000053_00006,20.0,0,0,0,1,1,0,2,0,0.46,1,0
scen_000053,alt_scen_000053_00005,alt_scen_000053_00003,226.0,0,0,0,1,1,0,2,0,0.65,1,0
scen_000053,alt_scen_000053_00005,alt_scen_000053_00004,389.0,0,0,0,1,1,0,3,0,0.13,0,0
